Gene,MapMan,LOC_IDs,FC_1hr,pval_1hr,REG_1hr,FC_3hr,pval_3hr,REG_3hr,FC_6hr,pval_6hr,REG_6hr,FC_12hr,pval_12hr,REG_12hr,FC_1day,pval_1day,REG_1day,FC_3day,pval_3day,REG_3day
Os01g0124650,['not assigned.unknown'],LOC_Os01g03390,-0.381942999125632,0.583860064624274,,0.459186158444441,0.499056076197405,,0.822603120235925,0.133760902527409,,1.48269946200889,0.001775827930972,Up,0.570610137778072,0.282633552816382,,1.39344211354498,0.004662138422048,Up
Os01g0125600,['transport.metal'],LOC_Os01g03490,-0.913117522223488,0.305665323731709,,0.46064192800043,0.632275218077102,,0.883554411097359,0.267615247295164,,1.53950754118022,0.03093509559674,Up,1.18010631772314,0.08432115278189,,2.04630774740552,0.003280039240664,Up
Os01g0125800,['development.unspecified'],LOC_Os01g03510,0.666551349699931,0.212010355274037,,0.051525476017981,0.950943158519162,,0.489441714155881,0.401961555963689,,0.1751938836157,0.805650367855928,,0.635416102525733,0.194669704644458,,0.796628643187934,0.150486104484161,
Os01g0125900,['protein.degradation.ubiquitin'],LOC_Os01g03520,0.506921661940575,0.000393725306615,,0.468055528484597,0.001448907343197,,0.313959564671492,0.041189667273706,,-0.114607187209155,0.544303134133867,,0.128158621072016,0.456728426633158,,0.093643373211824,0.675075710263168,
Os01g0126200,['not assigned.unknown'],LOC_Os01g03549,-0.790069013910753,0.064422511953488,,-0.288400314710031,0.582525049800999,,-0.231956386118812,0.653553827012955,,-1.08848329402918,0.008592547509168,Down,-0.476281151750605,0.271750216975114,,-1.11719397351957,0.008864849343873,Down
Os01g0126401,NA,None,-0.644704353237324,0.3566375074738,,-0.22625888924988,0.795757309146037,,0.12558071121223,0.877594070379908,,-0.385430376852196,0.615356189250155,,-0.522628056389916,0.413071275621414,,-1.08384611564499,0.138268835673107,
Os01g0127400,['not assigned.unknown'],LOC_Os01g03660,-0.608006602548777,0.115850805455304,,-1.00249000962482,0.00958439240411,Down,-1.12578616947769,0.002404894738329,Down,-0.845560511811356,0.02525659463473,,-0.445388192935238,0.227352848332439,,-0.350766707318125,0.460151404144618,
Os01g0127450,['not assigned.unknown'],LOC_Os01g03660,-0.88335224439174,0.428985564119661,,-1.35934714179632,0.252283336631962,,-2.16308133607534,0.061154962041922,,-1.19995904838694,0.287375143248486,,-0.334434949484031,0.784903413438762,,-1.04066990574291,0.400963302332893,
Os01g0127600,['not assigned.unknown'],LOC_Os01g03680,0.029206104758454,0.989223320429556,,-2.65655470483089,0.190490380973984,,-5.35241875698958,0.013557309010873,Down,-5.49414559571937,0.011661299171276,Down,-6.67384915127271,0.000204598139858,Down,-4.34883957789141,0.056972987386089,
Os01g0127700,['signalling.receptor kinases.S-locus glycoprotein like'],LOC_Os01g03690,-0.284069470510977,0.577684271514008,,-0.139268804895284,0.817892853620928,,0.78918128836616,0.051003499518335,,1.57056446541547,1.07E-05,Up,0.496676514822675,0.219809682388317,,0.104142977177796,0.880137757322753,
Os01g0127900,['cell wall.precursor synthesis.phosphomannose isomerase'],LOC_Os01g03710,1.95501409469762,3.15E-07,Up,1.93604350102808,5.44E-07,Up,1.39950009704607,0.000494391026686,Up,0.90996863340872,0.038699289011838,,1.54884827973097,9.95E-06,Up,0.723668880125513,0.140096397460188,
Os01g0128000,['RNA.regulation of transcription.MYB domain transcription factor family'],LOC_Os01g03720,1.95635816645701,0.02287630159662,Up,2.41239629884443,0.004798315191992,Up,2.82588242716123,0.000303778021354,Up,3.03439486431186,7.28E-05,Up,4.61027120849646,6.56E-12,Up,4.9783246496387,9.00E-13,Up
Os01g0128100,['DNA.synthesis/chromatin structure'],LOC_Os01g03740,3.82786715909767,5.81E-16,Up,0.507062908224366,0.480792900072292,,-0.002872045386529,0.996787163183996,,-1.53972580809603,0.031487984286662,Down,-2.04207324051675,0.000184887247769,Down,-1.92884683496551,0.009203604310558,Down
Os01g0128200,['DNA.synthesis/chromatin structure'],LOC_Os01g03730,-0.473836483345553,0.44413083195855,,0.165365764505785,0.82276626866438,,0.980816963016539,0.045894288423231,,0.311530338379485,0.623297784294076,,1.3632696106969,0.000753699407249,Up,1.97575222986039,5.21E-06,Up
Os01g0128250,NA,None,-0.77805888693549,0.698319826188887,,-0.664805333735739,0.776831405377853,,0.211062300071622,0.918603978715073,,0.22007267030519,0.914117638749333,,0.672893814085098,0.694685617879647,,1.71161243968529,0.275080591145668,
Os01g0128300,['not assigned.unknown'],LOC_Os01g03750,0.905083072642501,0.063386789038858,,-0.405661472496966,0.582924610717403,,0.25122573687626,0.700067259510873,,-0.216205753870372,0.762691408117765,,-0.377940461378844,0.512994757284474,,-0.476525225310623,0.506886175043716,
Os01g0128400,['not assigned.unknown'],LOC_Os01g03760,1.40969366687979,3.81E-29,Up,0.62045129428088,8.43E-06,,0.750123318851919,1.80E-08,,0.424628495284045,0.0032404727692,,0.243635912504807,0.084006623930678,,0.185886828733448,0.311325792626242,
Os01g0128800,['not assigned.unknown'],LOC_Os01g03820,-1.37607571051196,1.56E-07,Down,-1.30500666800456,8.38E-07,Down,-1.00155101352191,0.000172294233386,Down,-1.38455321564715,1.09E-07,Down,-1.38848610377231,1.29E-09,Down,-1.3657460825259,2.57E-07,Down
Os01g0129500,['protein.synthesis.ribosomal protein.eukaryotic.60S subunit.L34'],LOC_Os01g03870,0.509530219472808,0.46530901279066,,-0.115118240500424,0.904883875639137,,-0.354833890447514,0.661665915579386,,0.307920672241345,0.697246778915318,,-0.496226127828827,0.477144523069438,,-0.414600893172575,0.650283651459925,
Os01g0130000,['transport.metal'],LOC_Os01g03914,2.47823026701881,5.01E-33,Up,2.25106049221794,9.32E-27,Up,2.17689474459937,2.15E-25,Up,1.43444901666425,4.30E-11,Up,1.4938705615984,7.57E-15,Up,1.57719381167025,3.81E-13,Up
Os01g0130200,['not assigned.unknown'],LOC_Os01g03940,-0.150785977850031,0.914912951996058,,-2.66016161055371,0.028385848733526,Down,-3.51088335806461,0.005193606326837,Down,-3.28377147415645,0.006402598626414,Down,-2.06794980933776,0.030193559891288,Down,-2.94816498959492,0.013033884407242,Down
Os01g0130400,"['misc.gluco-, galacto- and mannosidases.alpha-galactosidase']",LOC_Os01g03950,2.47535781496929,3.45E-06,Up,0.554079442402708,0.491839970440345,,0.463008730334946,0.553316444548354,,0.618699777497392,0.404780154571618,,0.11197369960199,0.900592899878566,,-0.217494575910132,0.844919578799492,
Os01g0130900,['not assigned.unknown'],LOC_Os01g03980,6.40869417314121,1.32E-54,Up,3.20725438639854,3.65E-13,Up,2.50822954269431,3.15E-08,Up,1.5197483446091,0.002546164967235,Up,1.01843345099447,0.036181739766226,Up,0.958482347756309,0.106703135814663,
Os01g0131450,NA,None,1.62342275480851,2.42E-15,Up,1.01705927918759,5.02E-06,Up,0.792484677842122,0.000468189569683,,1.02998801988659,2.03E-06,Up,0.583658614145767,0.004899623783493,,0.997352380554291,6.10E-06,
Os01g0131600,"['hormone metabolism.ethylene.signal transduction', 'RNA.regulation of transcription.AP2/EREBP, APETALA2/Ethylene-responsive element binding protein family']",LOC_Os01g04020,1.03884381806612,0.102498511673984,,0.541206615340154,0.500894323480615,,0.686196247445283,0.336211652255758,,0.577996052022885,0.441465163788711,,0.132330206505735,0.880953958051664,,0.778700662432439,0.302926207221702,
Os01g0131800,['protein.targeting.secretory pathway.unspecified'],LOC_Os01g04030,0.222075639838018,0.567300817380311,,0.06361808250376,0.900506625415747,,0.216684151164443,0.586974329699568,,0.290024623070712,0.448300268571873,,0.405347964573822,0.191546218462757,,0.472386247479487,0.194119243016385,
Os01g0132000,['not assigned.unknown'],LOC_Os01g04050,-0.078214751805459,0.886144647769916,,-0.720708187474733,0.094311347633879,,-0.81866316039601,0.047351473733464,,-0.629065214946603,0.147548368848048,,-2.36199773282014,6.64E-13,Down,-1.49117761786295,0.000174751592008,Down
Os01g0132500,['not assigned.unknown'],LOC_Os01g04100,1.81430940842142,5.02E-05,Up,0.64445480980584,0.263148910166711,,0.603469996117623,0.278430936159022,,-0.087967219942742,0.905009754809344,,0.536172436269559,0.306339763784859,,0.401130942018394,0.560206717396691,
Os01g0132800,['protein.synthesis.misc ribosomal protein'],LOC_Os01g04130,-0.628414835811403,0.034286479504431,,0.074891523270827,0.856765776686565,,0.497103777153727,0.084202767266397,,0.659654386401061,0.015856796201932,,-0.389030630525884,0.163224611134143,,-0.329246291956598,0.360308989955996,
Os01g0133100,['not assigned.unknown'],LOC_Os01g04160,1.0157613949084,0.453911740613,,-0.130041681637553,0.95060298338587,,-0.391181864582415,0.831770364841888,,-1.01956632274885,0.573725137170358,,-0.302672034974381,0.859363985677481,,-0.327924899734574,0.881101200955355,
Os01g0133400,['transport.sugars'],LOC_Os01g04190,-0.169969780169574,0.348747255009205,,0.122810258988924,0.54111955649617,,0.304927214458493,0.061212252227496,,0.591507934244762,6.24E-05,,0.454946370955221,0.000788060322502,,0.254405966543253,0.161576294545431,
Os01g0133500,['not assigned.unknown'],LOC_Os01g04200,-1.1955715632026,1.45E-06,Down,-1.52396512076521,2.72E-08,Down,-1.33051197278398,1.89E-07,Down,-1.02639010580416,3.75E-05,Down,-1.05202979560797,1.70E-07,Down,-0.491403917593909,0.071990448300403,
Os01g0134200,['not assigned.unknown'],LOC_Os01g04250,0.656648881137033,0.600075663582747,,1.23277944417489,0.290910067434421,,1.90091243013401,0.047508261899857,Up,2.3563016814029,0.008925089967818,Up,0.494798966195511,0.696822467830018,,0.915441297965706,0.486486522601455,
Os01g0134500,['hormone metabolism.brassinosteroid.synthesis-degradation.sterols.DWF7'],LOC_Os01g04260,-1.42395481477162,1.78E-05,Down,-1.34584371083051,9.92E-05,Down,-0.921828951422802,0.00642670336946,,-0.335635972478475,0.392576537951703,,-0.430632512228181,0.199994619658382,,-1.14192237501354,0.000741012618534,Down
Os01g0134900,['cell wall.degradation.mannan-xylose-arabinose-fucose'],LOC_Os01g04300,-3.26632923926872,0.011699362487971,Down,-2.41552290179328,0.068619660518694,,-4.20265013107194,0.004230934142816,Down,-2.79991645972109,0.029371456233708,Down,-2.18578305177668,0.046888055139636,Down,-1.48343816296879,0.304372739337236,
Os01g0135600,['not assigned.unknown'],LOC_Os01g04324,0.912941562115863,0.075228201535046,,0.700361298304422,0.232312091903565,,-0.212651058809599,0.772644413701032,,0.784249011434308,0.149026009960915,,-0.079642814946931,0.915157614321137,,-0.057626043953167,0.954671175797595,
Os01g0136400,['protein.postranslational modification.kinase.receptor like cytoplasmatic kinase VII'],LOC_Os01g04409,-0.092545407371356,0.698855878785914,,0.220573262496365,0.318522855716302,,0.102642569426378,0.665516458335605,,0.021771675219466,0.935930856504021,,-0.122905853256061,0.573705918095531,,-0.051750539934319,0.870849522896822,
Os01g0136450,NA,None,-0.217486035919411,0.790463889878844,,-0.288443486362496,0.746674706817603,,-0.237868351028809,0.775153266910477,,-0.158709034861408,0.855922977042108,,-0.06951329264259,0.936520831987518,,-0.282524625677256,0.770528860797212,
Os01g0136500,NA,None,-0.124210728503709,0.770197553391723,,-0.375054248017135,0.376815484375132,,0.010031577772403,0.983403161315264,,0.095105139964602,0.83043302924106,,-0.128183490035571,0.749369568507097,,0.009762103117818,0.988602064982256,
Os01g0136700,['signalling.receptor kinases.wheat LRK10 like'],LOC_Os01g04440,2.83820291924437,8.56E-05,Up,3.55936191615885,3.34E-07,Up,3.83961666601495,1.49E-08,Up,3.74501165546847,3.94E-08,Up,2.40481837020456,0.000434723058106,Up,1.22091639062267,0.214032360813205,
Os01g0137300,['not assigned.unknown'],LOC_Os01g04500,-0.416727643368366,0.504676536566965,,0.325248017626304,0.624365071696864,,-0.401907750070501,0.535730377872956,,-0.261282695569064,0.70355403177716,,-0.31555598777073,0.600206566444027,,-0.309210720432158,0.686779430732679,
Os01g0137700,['signalling.receptor kinases.wheat LRK10 like'],LOC_Os01g04540,0.560125764482605,0.548340945476798,,2.68554815305551,0.000240007976934,Up,2.82037303700979,9.17E-05,Up,2.80131180855699,0.000114997811375,Up,1.39393692831576,0.059702046707615,,1.5458056276027,0.066876078961763,
Os01g0137800,NA,None,0.866282476902706,0.127215746800526,,2.43586645877099,9.07E-07,Up,2.79192567197601,9.93E-09,Up,2.66122542299515,5.90E-08,Up,1.90417525938764,3.04E-05,Up,1.23490254097948,0.030394471427362,Up
Os01g0137875,NA,None,1.34464316737332,0.002199909019495,Up,2.59057666914748,1.93E-10,Up,2.71729091139637,1.53E-11,Up,2.77336568292998,5.85E-12,Up,2.26558135450637,7.76E-10,Up,1.36259047316516,0.002661847420032,Up
Os01g0138500,['not assigned.unknown'],LOC_Os01g04590,-2.96404067769198,0.00038157972125,Down,-3.18149301960576,0.000585223203316,Down,-3.62948199048557,9.05E-05,Down,-4.09291896308467,2.71E-05,Down,-3.50711071629398,2.30E-07,Down,-3.08553953320282,0.000292385424016,Down
Os01g0138800,['not assigned.unknown'],LOC_Os01g04620,-3.10681449108495,0.005765113535277,Down,0.089079248685353,0.931673002257407,,1.78635934454884,0.001386574626716,Up,1.99687552477124,0.000260763710517,Up,2.151323657647,8.45E-06,Up,2.94892753937932,1.12E-08,Up
Os01g0138900,['misc.misc2'],LOC_Os01g04630,0.081909187725902,0.827047474548661,,-0.195354653590064,0.585169951400927,,0.22392932322854,0.501258809489086,,0.238294334010246,0.481348898946142,,-0.800346066060068,0.001107291412688,,-0.764248675714463,0.008079807291464,
Os01g0139000,"['stress.biotic', 'protein.targeting.secretory pathway.plasma membrane']",LOC_Os01g04640,-1.86683894429973,0.309146409494476,,0.466769567742428,0.805627755265682,,-0.65166939734546,0.728568661146226,,0.523601422161657,0.769611180142081,,-0.60031917968607,0.731128700390885,,0.015315501332888,0.99500578815577,
Os01g0139200,['protein.postranslational modification'],LOC_Os01g04650,1.69872199155465,5.65E-19,Up,1.63638327069662,1.42E-17,Up,1.77473529149403,7.45E-21,Up,1.75379892154767,2.03E-20,Up,1.52416187508233,4.15E-19,Up,1.32328842613203,1.59E-11,Up
Os01g0139700,['not assigned.unknown'],LOC_Os01g04670,-0.070349067448705,0.958519189255403,,-1.1639293701289,0.399992948976662,,-1.43159348942176,0.263409222864184,,-2.72875387742276,0.075963430708514,,-1.04308024265258,0.294614327448948,,0.222557770603327,0.885726685033583,
Os01g0140100,['protein.degradation.aspartate protease'],LOC_Os01g04710,-0.4221279119402,0.68829618645983,,-0.473728703368772,0.667995187711289,,-0.160450343396198,0.890690566002542,,0.064056772065392,0.9570805904553,,1.00388940172178,0.238010246788633,,1.16356193955736,0.226735884590541,
Os01g0140400,['signalling.receptor kinases.misc'],LOC_Os01g04720,0.051076268062137,0.956599347915319,,0.285793724695501,0.746366673546665,,0.047253236714195,0.95971022168238,,0.149020764449315,0.867668426641442,,0.638865486679633,0.337765950869902,,1.16763376168855,0.081007589146687,
Os01g0140500,['protein.synthesis.ribosomal protein.eukaryotic.60S subunit.L26'],LOC_Os01g04730,0.619112980262918,0.074489494775451,,0.438419746052357,0.25699810897094,,0.610724128608541,0.08096176960213,,0.863919687179912,0.008896251302282,,0.87480936946437,0.002835970671036,,0.607662310308551,0.105129898409301,
Os01g0140700,"['RNA.regulation of transcription.AP2/EREBP, APETALA2/Ethylene-responsive element binding protein family']",LOC_Os01g04750,4.156276228702,1.05E-13,Up,2.53493055071581,4.86E-05,Up,2.54710994430594,2.85E-05,Up,2.60862858559732,1.62E-05,Up,2.52697008828442,5.09E-06,Up,2.20874554545102,0.000571277861253,Up
Os01g0141100,['protein.degradation.AAA type'],LOC_Os01g04814,1.20013313657764,7.86E-11,Up,0.888373119099331,4.00E-06,,0.72831006301592,0.000183605021377,,0.326246325823413,0.148040295329601,,0.293084239115826,0.157656443052371,,0.150770253532435,0.611374470620067,
Os01g0141600,['not assigned.unknown'],LOC_Os01g04860,-0.642916271642232,0.023957270765024,,-0.942778198065129,0.000886817826571,,-0.753719548192878,0.00737378121923,,-0.26647287484845,0.424377876619528,,-0.484518141487915,0.068500427950681,,-0.765566721603582,0.008304235304437,
Os01g0141700,['RNA.regulation of transcription.unclassified'],LOC_Os01g04870,-1.71098320848061,0.00054680148215,Down,-1.12139031957697,0.032337800645721,Down,-1.23157111314761,0.013561819284534,Down,-0.734822917258938,0.154785648988265,,-1.14451908372059,0.004976548593964,Down,-1.16590247171218,0.021662833187286,Down
Os01g0141900,['not assigned.unknown'],LOC_Os01g04880,0.458937877181475,0.016645296247921,,0.821572993021032,5.81E-06,,0.618197174153004,0.000788703651819,,0.3887106772343,0.053315001119262,,0.332758063948203,0.061534496765304,,0.744961853755369,3.23E-05,
Os01g0142100,['protein.degradation'],LOC_Os01g04900,-0.955066234758182,8.80E-05,,-1.16458994770726,1.32E-06,Down,-1.42350844241621,1.43E-09,Down,-0.852548657910516,0.000535242730566,,-0.835671226548522,0.000136043400911,,-1.11543485397258,4.93E-06,Down
Os01g0142200,['not assigned.unknown'],LOC_Os01g04910,-0.338444434320558,0.330285337482577,,-0.167849167636008,0.693484215052353,,-0.33716653521955,0.348126804481947,,-0.226120529901971,0.553623915798162,,-0.183951331856548,0.603947249129044,,-0.173903398029663,0.700577005226373,
Os01g0142300,['lipid metabolism.glycolipid synthesis.sulfolipid synthase'],LOC_Os01g04920,-2.54390247175731,5.79E-16,Down,-3.06171786811734,3.60E-20,Down,-3.59579725898127,1.69E-26,Down,-3.41304629517394,2.18E-25,Down,-3.13245289382004,1.07E-31,Down,-2.93857264272453,1.95E-20,Down
Os01g0142500,['RNA.regulation of transcription.MYB-related transcription factor family'],LOC_Os01g04930,0.524707539971253,0.02104183576005,,-0.040965241619144,0.909168003321972,,-0.186165259110174,0.51252022343695,,-0.751745258273262,0.00160270460882,,-0.224684542917913,0.373552730082839,,-0.050449144845027,0.90219599497382,
Os01g0142600,NA,LOC_Os01g04950,3.77906765570361,7.01E-12,Up,3.53566414069544,3.39E-10,Up,3.43597611438022,7.30E-10,Up,2.69172566963439,4.55E-06,Up,1.9781754540516,0.000502801401154,Up,1.97973597297379,0.002265790584658,Up
Os01g0142800,['transport.peptides and oligopeptides'],LOC_Os01g04950,2.44111152683545,5.01E-32,Up,1.78282851177638,3.99E-16,Up,1.72682400062056,1.41E-15,Up,1.02855776866537,1.05E-05,Up,1.11264209434721,2.78E-08,Up,1.13176909029267,1.02E-06,Up
Os01g0143100,['transport.metabolite transporters at the mitochondrial membrane'],LOC_Os01g04990,0.498730359089358,0.245047876549251,,0.300402806833957,0.548545624933022,,-0.129139133349467,0.811278526822903,,-0.404729322849541,0.397979250159864,,-0.504007795105139,0.217533116998175,,-0.331372589991072,0.547984973956834,
