Gene,MapMan,MSU_LOC,FC_1hr,pval_1hr,REG_1hr,FC_3hr,pval_3hr,REG_3hr,FC_6hr,pval_6hr,REG_6hr,FC_12hr,pval_12hr,REG_12hr,FC_1day,pval_1day,REG_1day
Os01g0140400,['signalling.receptor kinases.misc'],LOC_Os01g04720,-1.472970797,4.54E-06,Down,-1.662907574,5.45E-08,Down,-2.806547417,2.78E-16,Down,-2.511871191,6.73E-16,Down,-2.832320855,2.57E-16,Down
Os01g0140500,['protein.synthesis.ribosomal protein.eukaryotic.60S subunit.L26'],LOC_Os01g04730,-0.441451231,0.185696505,,-0.486875856,0.095611647,,-0.292669696,0.355508045,,-0.24521171,0.436644348,,-0.51855089,0.067017365,
Os01g0141700,['RNA.regulation of transcription.unclassified'],LOC_Os01g04870,-0.810596596,0.116909633,,-1.238080792,0.005215051,Down,-0.881443777,0.060758494,,-0.997618655,0.023431308,,-1.246017958,0.006322523,Down
Os01g0141900,['not assigned.unknown'],LOC_Os01g04880,-0.298995236,0.347041681,,-0.741257962,0.002541654,,-0.28738308,0.307150654,,-0.502424415,0.044319703,,-0.767298565,0.002178513,
Os01g0142100,['protein.degradation'],LOC_Os01g04900,-1.195041435,0.214131225,,-2.787246228,0.000775026,Down,-6.028867862,0.000364908,Down,-6.061950301,4.80E-06,Down,-6.031960325,8.81E-05,Down
Os01g0142300,['lipid metabolism.glycolipid synthesis.sulfolipid synthase'],LOC_Os01g04920,-0.705077911,0.189706704,,-0.109702677,0.84931745,,0.831041001,0.063536691,,1.082847721,0.010230855,Up,0.085273251,0.877013311,
Os01g0142500,['RNA.regulation of transcription.MYB-related transcription factor family'],LOC_Os01g04930,0.095464653,0.745714231,,0.02586019,0.922002543,,0.100483675,0.681676694,,0.340166181,0.086374762,,0.412179987,0.033482863,
Os01g0142800,['transport.peptides and oligopeptides'],LOC_Os01g04950,0.099701749,0.857799413,,1.073076183,0.000651827,Up,1.278042648,4.27E-05,Up,1.040376339,0.000845585,Up,0.12154508,0.77533258,
Os01g0143300,['not assigned.unknown'],LOC_Os01g05010,-0.882187036,0.1487824,,-1.074594498,0.042257679,Down,-0.475728303,0.426027291,,0.045003683,0.946035312,,-0.628245287,0.260187701,
Os01g0143800,['not assigned.unknown'],LOC_Os01g05060,-0.95954829,0.01280178,,-0.769393547,0.031824352,,-0.380999189,0.343323492,,-0.397375699,0.290705081,,-0.55222186,0.138663429,
Os01g0143900,['not assigned.unknown'],LOC_Os01g05064,0.407025801,0.068010208,,0.847129083,4.06E-06,,1.121797326,5.05E-10,Up,1.16628005,5.17E-11,Up,1.490041714,2.92E-17,Up
Os01g0144100,['not assigned.unknown'],LOC_Os01g05080,-1.022806603,0.344533582,,-2.784996965,0.001973282,Down,-2.886010804,0.00307161,Down,-4.15982448,3.14E-05,Down,-3.637212963,0.000594881,Down
Os01g0144700,['not assigned.unknown'],LOC_Os01g05140,-0.042557865,0.951549635,,-0.269803952,0.573075614,,-0.371179659,0.43226849,,-0.169770671,0.72903799,,0.004786096,0.992475216,
Os01g0144900,NA,None,0.446611652,0.723528927,,-1.4140934,0.145836141,,-2.13085927,0.047225716,Down,-2.256796998,0.018935676,Down,-2.296869465,0.031326736,Down
Os01g0145200,['not assigned.unknown'],LOC_Os01g05180,-0.578780968,0.3317293,,-0.34079192,0.53387656,,-0.498291447,0.355614195,,-0.728902006,0.132951576,,-0.385389837,0.465200295,
Os01g0145600,NA,None,-0.875364404,0.112047421,,-0.96293539,0.046448518,,-0.461151841,0.394289545,,-0.451592621,0.376254961,,-0.431167587,0.406857808,
Os01g0146101,['not assigned.unknown'],LOC_Os01g05289,-0.594513397,0.095748199,,-0.827810751,0.007156396,,-0.858952839,0.006754785,,-0.968352686,0.001219971,,-0.777049354,0.013362936,
Os01g0147700,['RNA.regulation of transcription.putative transcription regulator'],LOC_Os01g05470,0.053921103,0.878759793,,-0.405775187,0.068861369,,-0.240511887,0.32447105,,-0.1255048,0.624374689,,-0.38392045,0.084796862,
Os01g0147900,['PS.calvin cycle.TPI'],LOC_Os01g05490,0.383286364,0.490475663,,0.582357862,0.186248616,,-0.000321454,0.999539748,,-0.008160461,0.989656142,,0.199143583,0.687150438,
Os01g0148000,NA,LOC_Os01g05500,0.956159928,0.09566184,,1.527300273,0.001808736,Up,1.23295985,0.014157133,Up,0.941661482,0.066273707,,1.025055228,0.040110083,Up
Os01g0148050,['protein.degradation.ubiquitin'],LOC_Os01g05500,0.840487895,2.83E-07,,1.268228666,2.49E-16,Up,1.282501854,1.33E-16,Up,1.135793135,2.41E-13,Up,1.141458632,2.17E-13,Up
Os01g0148700,['not assigned.unknown'],LOC_Os01g05560,-0.342134973,0.247275719,,-0.161219483,0.573047748,,0.166533864,0.560605418,,0.540866058,0.018428909,,0.188185576,0.478687456,
Os01g0149400,['DNA.synthesis/chromatin structure.histone'],LOC_Os01g05610,-0.696437309,0.112459077,,-1.623078347,1.18E-05,Down,-1.367393139,0.000406321,Down,-1.314489337,0.000320396,Down,-0.96671206,0.011797597,
Os01g0149500,['stress.biotic.PR-proteins'],LOC_Os01g05620,-1.149884084,0.01414212,Down,-1.642123675,0.000113658,Down,-1.060335345,0.018258818,Down,-0.725579452,0.093598481,,0.119569192,0.815897672,
Os01g0149600,['DNA.synthesis/chromatin structure.histone'],LOC_Os01g05630,-0.450447963,0.12610842,,-0.463210084,0.076891173,,-0.566042261,0.02900861,,-0.333682161,0.210451903,,-0.405335007,0.121208755,
Os01g0149800,"['metal handling.binding, chelation and storage']",LOC_Os01g05650,2.194021212,1.53E-22,Up,3.239668108,2.45E-49,Up,3.85674153,1.02E-69,Up,3.450232284,5.71E-56,Up,3.701863321,2.11E-64,Up
Os01g0149900,['not assigned.unknown'],LOC_Os01g05660,-0.324271818,0.567327398,,-0.213663294,0.668868288,,-0.826009694,0.058685638,,-0.701772871,0.093306681,,-1.651467816,0.000129292,Down
Os01g0150000,"[""lipid metabolism.''exotics'' (steroids, squalene etc).trans-2-enoyl-CoA reductase (NADPH)""]",LOC_Os01g05670,-0.597872164,0.004841168,,1.009642638,2.78E-08,Up,1.378796088,1.08E-14,Up,0.784656205,2.08E-05,,-0.211999826,0.331265136,
Os01g0150200,['protein.postranslational modification'],LOC_Os01g05694,-0.62032727,0.04373932,,-0.23391673,0.458894955,,-0.013565319,0.971479564,,-0.556637598,0.042863881,,-1.125321426,4.88E-05,Down
Os01g0150400,['protein.postranslational modification'],LOC_Os01g05710,0.530968357,0.79650204,,-2.411313571,0.132284474,,-3.006989052,0.104348169,,-6.131784597,0.00254154,Down,-2.59883543,0.128380715,
Os01g0151100,['stress.abiotic'],LOC_Os01g05790,-0.52884383,0.052848654,,-0.316894654,0.235801865,,-0.149805448,0.615756461,,-0.244445727,0.364290914,,-0.16463966,0.552890696,
Os01g0151400,['redox.ascorbate and glutathione.glutathione'],LOC_Os01g05810,0.710642517,0.024597135,,0.949173084,0.000626953,,0.935535598,0.000915804,,1.358109578,2.58E-07,Up,-0.504412126,0.120875735,
Os01g0151500,['redox.ascorbate and glutathione.glutathione'],LOC_Os01g05820,0.41547427,0.61577404,,-0.544390069,0.429603979,,-1.410469286,0.032612314,Down,-0.543129492,0.417884952,,-1.260475248,0.051060469,
Os01g0151600,['not assigned.unknown'],LOC_Os01g05830,2.003159905,3.61E-27,Up,1.910071486,3.00E-25,Up,1.731579197,1.83E-20,Up,1.336749822,1.07E-12,Up,1.46907397,9.02E-15,Up
Os01g0151900,['development.unspecified'],LOC_Os01g05860,-0.123417964,0.891813164,,0.059890538,0.934272807,,0.258364382,0.702393034,,0.468607257,0.422827503,,0.247092255,0.698348868,
Os01g0152300,['DNA.synthesis/chromatin structure.histone'],LOC_Os01g05900,-0.66498559,0.059026143,,-1.359018106,6.44E-06,Down,-1.494169593,1.58E-06,Down,-1.355917182,5.20E-06,Down,-1.554375223,6.13E-07,Down
Os01g0152500,NA,None,1.45898508,0.034736758,Up,1.191031991,0.069073227,,1.278798424,0.057496756,,1.453012763,0.018474389,Up,4.013253958,8.95E-14,Up
Os01g0152600,NA,LOC_Os01g05940,-0.235259485,0.72150202,,-0.095081316,0.86798541,,0.053684662,0.93060914,,0.375354955,0.428127618,,2.485350133,7.78E-12,Up
Os01g0152900,NA,LOC_Os01g05970,-0.225290792,0.466885799,,-0.898007063,6.25E-05,,-0.939793384,4.29E-05,,-0.931756568,2.49E-05,,-1.128662037,8.13E-07,Down
Os01g0152950,NA,None,0.172167224,0.750920295,,0.326832651,0.422145255,,0.308890486,0.464648161,,0.603675287,0.091253399,,0.499833591,0.181940649,
Os01g0153100,['DNA.synthesis/chromatin structure.histone'],LOC_Os01g05970,0.045406019,0.907141525,,-1.047230517,1.51E-06,Down,-1.377611589,4.35E-10,Down,-1.138163123,1.17E-07,Down,-1.427619817,1.13E-10,Down
Os01g0153300,['DNA.synthesis/chromatin structure.histone'],LOC_Os01g06010,-0.475236799,0.110488863,,-1.394312764,9.59E-09,Down,-1.275822786,2.76E-07,Down,-1.02152819,2.75E-05,Down,-1.534325043,6.63E-10,Down
Os01g0153700,['not assigned.unknown'],LOC_Os01g06050,-1.37106217,0.005595581,Down,-1.666700326,0.000243562,Down,-1.938655342,5.00E-05,Down,-2.048478592,5.35E-06,Down,-2.640526113,1.75E-07,Down
Os01g0155500,['protein.postranslational modification.kinase.receptor like cytoplasmatic kinase VII'],LOC_Os01g06280,-1.819013864,0.020584878,Down,-2.404840012,0.000832812,Down,-1.671252518,0.024857425,Down,-1.404378556,0.046195102,Down,-2.197504331,0.003433372,Down
Os01g0155800,['not assigned.unknown'],LOC_Os01g06310,-0.721983637,0.683304823,,2.5300562,0.020692584,Up,5.451542615,4.41E-08,Up,6.285497939,1.49E-10,Up,6.935206578,9.90E-13,Up
Os01g0157800,['stress.abiotic.heat'],LOC_Os01g06454,-0.378140586,0.629226004,,0.181253857,0.788384023,,0.497825658,0.414226122,,0.394942245,0.513548484,,0.372315332,0.539260735,
Os01g0157900,['not assigned.unknown'],LOC_Os01g06460,0.831342736,5.02E-06,,0.843634655,1.45E-06,,0.536363117,0.004034866,,0.841524704,1.25E-06,,1.718221087,6.71E-25,Up
Os01g0158000,['protein.targeting.nucleus'],LOC_Os01g06470,0.268621837,0.348745082,,1.051093578,3.21E-07,Up,0.998616395,1.62E-06,,0.925258408,7.33E-06,,1.05206056,3.20E-07,Up
Os01g0158200,['protein.degradation.serine protease'],LOC_Os01g06490,0.090540201,0.825079692,,-0.583187881,0.02820484,,-0.790731492,0.002561884,,-0.974289536,9.69E-05,,-1.445237953,2.04E-08,Down
Os01g0158400,['misc.myrosinases-lectin-jacalin'],LOC_Os01g06500,0.742686795,0.259358817,,1.221786561,0.019156723,Up,0.778954848,0.182150549,,1.44834394,0.003675403,Up,0.849321637,0.126848628,
Os01g0158500,['protein.aa activation.arginine-tRNA ligase'],LOC_Os01g06510,-1.074610188,0.428302133,,0.300352804,0.79984168,,0.447585392,0.706065544,,0.835673489,0.405853558,,1.253989091,0.182249308,
Os01g0159000,['not assigned.unknown'],LOC_Os01g06560,1.484793324,0.001551382,Up,1.545144064,0.000420032,Up,0.317511398,0.594051665,,-1.708923885,0.001360449,Down,0.766466519,0.11871508,
Os01g0159200,['cell wall.cell wall proteins.AGPs.AGP'],LOC_Os01g06580,-0.503239136,0.395044908,,-1.970902173,1.66E-05,Down,-3.78847222,5.43E-10,Down,-3.22686337,4.57E-11,Down,-2.898316755,3.84E-08,Down
Os01g0159300,['protein.degradation.ubiquitin.E3.RING'],LOC_Os01g06590,3.024906925,1.16E-46,Up,3.162796684,2.03E-51,Up,2.376832252,5.02E-29,Up,2.180321011,1.02E-24,Up,2.356229733,1.27E-28,Up
Os01g0159400,['lipid metabolism.lipid degradation.beta-oxidation.acyl CoA DH'],LOC_Os01g06600,0.702679415,0.000525189,,1.384021542,3.36E-14,Up,1.272031392,4.47E-12,Up,1.20810041,4.28E-11,Up,1.567834538,4.48E-18,Up
Os01g0159800,"['RNA.regulation of transcription.bHLH,Basic Helix-Loop-Helix family']",LOC_Os01g06640,1.293963734,5.32E-07,Up,1.795263085,7.70E-14,Up,2.369118522,1.25E-23,Up,2.17220418,2.46E-20,Up,2.515968834,1.23E-26,Up
Os01g0160100,['fermentation.PDC'],LOC_Os01g06660,1.838413218,0.000202112,Up,3.667081065,4.19E-18,Up,4.621201372,1.18E-28,Up,4.543194446,4.05E-28,Up,6.053681969,6.39E-50,Up
Os01g0160800,['not assigned.unknown'],LOC_Os01g06740,1.212518672,0.171271244,,4.623802748,1.80E-14,Up,6.073398648,9.36E-25,Up,7.236451784,2.36E-35,Up,9.092754854,1.13E-55,Up
Os01g0164600,['misc.acid and other phosphatases'],LOC_Os01g07090,-0.422486477,0.324641913,,-0.38860445,0.298527904,,-0.034412451,0.941271294,,-0.165241353,0.684415215,,0.20646585,0.590731615,
Os01g0164800,NA,LOC_Os01g07110,0.130972569,0.855985077,,-0.280447049,0.607729901,,-1.074776367,0.029533404,Down,-0.877361899,0.059303734,,-0.658767783,0.181222483,
Os01g0164900,['not assigned.unknown'],LOC_Os01g07110,0.369682842,0.644574403,,-0.099846982,0.894172238,,-1.015934198,0.11876331,,-1.587522999,0.007632879,Down,-2.147640103,0.001624846,Down
Os01g0165000,"['RNA.regulation of transcription.AP2/EREBP, APETALA2/Ethylene-responsive element binding protein family']",LOC_Os01g07120,1.79752344,9.98E-13,Up,2.452175657,2.81E-24,Up,1.787093144,7.35E-13,Up,1.834873317,7.01E-14,Up,2.557548441,3.71E-26,Up
Os01g0165800,['not assigned.unknown'],LOC_Os01g07170,-1.055499806,0.005631806,Down,-0.711347452,0.049772537,,-0.402350616,0.313667023,,-0.13579312,0.753722851,,-0.555927192,0.136136433,
Os01g0166100,['DNA.unspecified'],LOC_Os01g07200,1.647689974,5.00E-13,Up,2.635609779,3.43E-34,Up,2.39956048,4.84E-28,Up,1.974356445,2.17E-19,Up,1.197662969,2.52E-07,Up
Os01g0166400,['DNA.unspecified'],LOC_Os01g07212,-0.479158442,0.687589696,,-1.868466132,0.032848325,Down,-1.319066937,0.153795548,,-1.604986435,0.060987745,,-0.906286759,0.317795884,
Os01g0166500,['not assigned.unknown'],LOC_Os01g07240,-2.260895866,0.000118193,Down,-3.804914361,2.08E-10,Down,-4.637445124,1.05E-09,Down,-4.252911933,7.25E-12,Down,-6.553954168,5.52E-08,Down
Os01g0166700,['not assigned.unknown'],LOC_Os01g07250,-0.333234571,0.25328568,,-0.859461222,0.000171098,,-1.173832692,3.82E-07,Down,-1.196344095,7.76E-08,Down,-2.036819312,2.35E-17,Down
Os01g0166800,['not assigned.unknown'],LOC_Os01g07260,-1.029674314,0.00147376,Down,-2.315153063,3.42E-14,Down,-2.081298643,6.25E-11,Down,-1.575202265,9.43E-08,Down,-2.55969437,1.83E-14,Down
Os01g0167400,['not assigned.unknown'],LOC_Os01g07300,1.185977464,0.026222552,Up,1.28137038,0.007789659,Up,0.505316036,0.388312908,,1.168869052,0.014986267,Up,3.284473432,1.88E-14,Up
Os01g0167500,['transport'],LOC_Os01g07310,-0.790989889,6.30E-05,,-1.601862104,2.26E-18,Down,-1.303166239,2.31E-12,Down,-1.557439633,1.27E-17,Down,-1.762957013,3.06E-21,Down
Os01g0167700,['not assigned.unknown'],LOC_Os01g07330,-0.751926372,0.140318285,,-1.728027195,5.25E-05,Down,-1.732027316,0.000105573,Down,-1.81359854,1.70E-05,Down,-2.189506433,1.76E-06,Down
Os01g0167900,['protein.postranslational modification'],LOC_Os01g07360,-1.834546506,7.49E-06,Down,-3.344864488,9.87E-16,Down,-2.927545598,1.27E-11,Down,-2.926576552,2.59E-13,Down,-2.24855594,4.24E-08,Down
Os01g0168400,['protein.degradation.ubiquitin.E3.RING'],LOC_Os01g07390,-0.531668962,0.675974595,,-1.466489481,0.133016577,,-0.463781277,0.675964156,,-0.18081761,0.87090654,,0.527095944,0.582633458,
Os01g0168600,['hormone metabolism.auxin.induced-regulated-responsive-activated'],LOC_Os01g07410,-0.115325534,0.755069694,,-0.376970578,0.14947782,,-0.501443444,0.050364852,,-0.887192487,0.00015434,,-0.861491725,0.000378379,
Os01g0168800,['not assigned.unknown'],LOC_Os01g07420,-0.060547037,0.909296876,,-0.637914382,0.046794112,,-1.693693992,1.93E-08,Down,-1.616383928,3.75E-08,Down,-2.598800294,7.84E-17,Down
Os01g0169400,"['RNA.regulation of transcription.AS2,Lateral Organ Boundaries Gene Family']",LOC_Os01g07480,0.02265411,0.98358313,,-0.372469595,0.61066678,,0.082805347,0.920220423,,0.303455314,0.667349978,,-0.310166363,0.671391822,
Os01g0169800,NA,LOC_Os01g07500,-0.034240841,0.952560621,,-0.940130124,0.003911499,,-2.478790257,1.21E-13,Down,-1.923436757,7.73E-10,Down,-3.257859215,1.78E-19,Down
Os01g0170300,['signalling.receptor kinases.leucine rich repeat XI'],LOC_Os01g07560,-0.367720296,0.258200137,,-0.86801751,0.000707894,,-1.134595051,8.25E-06,Down,-1.12366292,6.29E-06,Down,-1.243558235,8.45E-07,Down
Os01g0170500,['protein.degradation'],LOC_Os01g07570,-1.691084379,2.78E-07,Down,-2.242293739,2.38E-12,Down,-1.816680898,3.55E-08,Down,-2.019748583,1.18E-10,Down,-2.672748745,5.93E-14,Down
Os01g0171000,['signalling.receptor kinases.misc'],LOC_Os01g07630,-0.326851225,0.274253337,,-0.961946633,3.17E-05,,-1.136676519,1.60E-06,Down,-1.585868092,3.12E-12,Down,-1.940893253,3.15E-15,Down
Os01g0171800,['not assigned.unknown'],LOC_Os01g07700,1.105002698,6.75E-06,Up,1.228819878,1.31E-07,Up,1.59221909,3.79E-12,Up,0.955572509,5.43E-05,,0.646551666,0.01064187,
Os01g0172100,['transport.metabolite transporters at the envelope membrane'],LOC_Os01g07730,1.9152276,1.05E-10,Up,4.156484762,5.60E-54,Up,2.974836439,1.01E-26,Up,3.454978303,3.57E-37,Up,5.200931927,6.97E-85,Up
Os01g0172300,['not assigned.unknown'],LOC_Os01g07750,0.413848809,0.179309103,,0.742981602,0.002699025,,0.63845873,0.013405616,,0.648199235,0.009043839,,0.80957951,0.00100618,
Os01g0172400,['lipid metabolism.lipid degradation.lysophospholipases.phospholipase D'],LOC_Os01g07760,0.57538257,0.000935982,,0.24595817,0.186762401,,0.271261847,0.138624481,,0.12031757,0.552905496,,0.013193158,0.952944651,
Os01g0172600,['misc.peroxidases'],LOC_Os01g07770,-0.225190451,0.797904566,,-2.072627629,0.000499473,Down,-0.463998543,0.496279085,,-1.096721201,0.062633589,,-2.750677087,5.48E-05,Down
Os01g0172701,NA,None,0.943342573,0.663847539,,-0.418590824,0.838974422,,0.619384425,0.752577293,,0.337733228,0.86529441,,-0.967059878,0.63619399,
Os01g0172800,['development.unspecified'],LOC_Os01g07780,0.391382447,0.308619858,,-0.005628966,0.98897172,,-1.051806315,0.001030906,Down,-1.845370818,1.64E-09,Down,-2.551405555,8.34E-13,Down
Os01g0173000,['not assigned.unknown'],LOC_Os01g07800,2.212397518,2.35E-06,Up,2.143680144,2.19E-06,Up,2.163429627,2.64E-06,Up,1.787424355,0.000101213,Up,2.24792859,7.96E-07,Up
Os01g0173600,['Biodegradation of Xenobiotics.lactoylglutathione lyase'],LOC_Os01g07850,-1.919738967,0.011103047,Down,-3.926994444,2.71E-07,Down,-3.49715543,1.45E-05,Down,-5.408583669,1.06E-08,Down,-6.652967494,7.68E-06,Down
Os01g0173900,['transport.ABC transporters and multidrug resistance systems'],LOC_Os01g07870,0.55685851,0.025533248,,2.195206865,9.92E-28,Up,1.341433701,1.32E-10,Up,1.869226846,2.39E-20,Up,2.384274717,1.53E-32,Up
Os01g0174000,['not assigned.unknown'],LOC_Os01g07880,0.772201395,0.02244935,,0.711841917,0.023469352,,0.281561754,0.45155082,,0.000456447,0.999263145,,-0.669537948,0.051861014,
Os01g0174100,['not assigned.unknown'],LOC_Os01g07890,0.015234043,0.98221527,,-1.345417872,0.000287352,Down,-1.433327439,0.000219041,Down,-1.475343613,5.32E-05,Down,-1.819156728,3.96E-06,Down
Os01g0174300,['redox.misc'],LOC_Os01g07910,-0.682347845,0.012826367,,-1.632584346,1.47E-11,Down,-1.950716933,1.07E-14,Down,-2.05374335,2.04E-17,Down,-1.875780083,1.15E-13,Down
Os01g0174900,['redox.glutaredoxins'],LOC_Os01g07950,0.171858557,0.59054759,,0.843608513,5.01E-05,,1.414239016,1.35E-12,Up,1.362415159,4.22E-12,Up,1.932697113,2.61E-23,Up
Os01g0175000,['lipid metabolism.lipid degradation.lysophospholipases.carboxylesterase'],LOC_Os01g07960,-0.050201278,0.895937404,,-0.965514791,1.00E-05,,-0.864345533,0.000113881,,-0.70782101,0.001341217,,-0.702411677,0.001766189,
Os01g0175100,['not assigned.unknown'],LOC_Os01g07970,3.213947655,6.44E-32,Up,2.313609213,6.65E-17,Up,1.236020064,3.19E-05,Up,1.030029507,0.000522797,Up,0.521076322,0.114333557,
Os01g0175400,['cell.organisation'],LOC_Os01g08000,1.421179495,0.145538838,,2.002663392,0.013196588,Up,1.954477457,0.018175668,Up,1.941568656,0.015092736,Up,1.357291277,0.119801435,
Os01g0175500,['not assigned.unknown'],LOC_Os01g08010,0.164728256,0.815618956,,-0.061631517,0.91914946,,-0.149970648,0.806330692,,0.187420958,0.734967415,,0.5083547,0.290301913,
Os01g0176000,['misc.UDP glucosyl and glucoronyl transferases'],LOC_Os01g08090,2.472663568,1.38E-10,Up,2.895366587,4.34E-15,Up,2.319942078,1.60E-09,Up,2.447930333,5.59E-11,Up,2.44593828,1.38E-10,Up
Os01g0176200,['misc.UDP glucosyl and glucoronyl transferases'],LOC_Os01g08110,0.826962706,0.01124157,,1.057900867,0.000266768,Up,0.758002044,0.01520566,,0.998050612,0.000541342,,1.157544513,6.44E-05,Up
Os01g0176400,['signalling.light'],LOC_Os01g08140,-1.203306237,0.121669658,,-1.42239282,0.036639642,Down,-2.540711788,0.000449527,Down,-3.832885328,2.35E-07,Down,-5.622212174,8.44E-06,Down
Os01g0176500,['not assigned.unknown'],LOC_Os01g08150,-1.071958716,0.001239397,Down,-2.34993509,2.62E-14,Down,-3.339124422,1.11E-21,Down,-3.548585333,2.33E-27,Down,-4.430083371,5.46E-27,Down
Os01g0176800,['not assigned.unknown'],LOC_Os01g08170,-0.957381828,0.186568387,,-1.613901591,0.007945397,Down,-2.01924253,0.001104662,Down,-2.457365888,3.56E-05,Down,-3.743511318,8.68E-08,Down
Os01g0177100,['development.unspecified'],LOC_Os01g08190,-1.33830664,0.382305827,,-1.182287208,0.373290043,,-3.121052065,0.034918437,Down,-2.82842622,0.027171139,Down,-2.012920943,0.125506027,
Os01g0177900,['transport.ABC transporters and multidrug resistance systems'],LOC_Os01g08260,-0.678353182,0.412132521,,-2.515208064,0.000121672,Down,-5.02028068,2.08E-06,Down,-5.973778153,1.41E-08,Down,-5.737006678,4.47E-06,Down
Os01g0178000,['amino acid metabolism.synthesis.aromatic aa.phenylalanine and tyrosine'],LOC_Os01g08270,0.182061305,0.430554589,,0.170537919,0.396307487,,0.404375471,0.02262163,,0.337998959,0.055686726,,0.72076309,1.05E-05,
