Gene,MapMan,MSU_LOC,FC_1hr,pval_1hr,REG_1hr,FC_3hr,pval_3hr,REG_3hr,FC_6hr,pval_6hr,REG_6hr,FC_12hr,pval_12hr,REG_12hr
Os01g0140500,['protein.synthesis.ribosomal protein.eukaryotic.60S subunit.L26'],LOC_Os01g04730,-0.335830024385679,0.660075532779484,,-0.932640224548262,0.075187875345594,,-0.664784089560496,0.212599993111224,,-0.540964516154796,0.323554545951043,
Os01g0141700,['RNA.regulation of transcription.unclassified'],LOC_Os01g04870,-0.899052957704075,0.097250969281948,,-0.564823153371969,0.308358308793078,,-0.198581492751325,0.729820572505624,,-0.2794610421999,0.620121857251192,
Os01g0141900,['not assigned.unknown'],LOC_Os01g04880,-0.579602713542051,0.167745520343971,,-0.806062157842212,0.032516283422611,,-0.662560263734151,0.06726984336724,,-0.783732914002184,0.027887009115736,
Os01g0142100,['protein.degradation'],LOC_Os01g04900,-0.593890718732238,0.549902898017151,,-2.33235016957616,0.003203032470922,Down,-2.21419858353331,0.001707291382618,Down,5.24229876849176,3.27E-18,Up
Os01g0142300,['lipid metabolism.glycolipid synthesis.sulfolipid synthase'],LOC_Os01g04920,-0.397961486461067,0.693480581538054,,0.992101891923556,0.139624073766649,,1.87362792883403,0.001308866295625,Up,1.69276645319471,0.004247775160243,Up
Os01g0142500,['RNA.regulation of transcription.MYB-related transcription factor family'],LOC_Os01g04930,0.004443749593708,0.996446489448993,,0.955141446147241,0.033977940351155,,0.606762963206988,0.203626693790763,,0.368661425232016,0.472993324978188,
Os01g0142800,['transport.peptides and oligopeptides'],LOC_Os01g04950,0.686147315089398,0.251426835200904,,2.673702171422,1.12E-10,Up,2.87141280478268,1.66E-12,Up,-0.773968093403308,0.10621371201739,
Os01g0143300,['not assigned.unknown'],LOC_Os01g05010,-0.324851292332009,0.832785187809929,,-0.743021856516424,0.534410133552638,,0.224503622991047,0.843872329804175,,-0.211137733998082,0.859983385685018,
Os01g0143800,['not assigned.unknown'],LOC_Os01g05060,-0.168860083189436,0.828133376833436,,-0.507734739746537,0.351980409822807,,0.008589514753835,0.989579886036784,,0.355626863262187,0.494139928126247,
Os01g0143900,['not assigned.unknown'],LOC_Os01g05064,-1.98241398855103,5.65E-12,Down,-0.69651151862286,0.031353548824219,,5.51799519232679,1.67E-21,Up,5.33281803323668,5.23E-20,Up
Os01g0144100,['not assigned.unknown'],LOC_Os01g05080,-0.3013652434754,0.785002230582209,,-0.486436962415362,0.575953668418249,,-0.172925407418281,0.841283679071167,,-0.680997438907454,0.374210456336663,
Os01g0144700,['not assigned.unknown'],LOC_Os01g05140,-0.623746079398779,0.551587135677899,,-0.871064733825368,0.30172180828224,,-0.919725555229973,0.245721873756253,,-0.608388280609582,0.466247893546936,
Os01g0144900,NA,None,1.25025397937029,0.137652891292678,,-0.187183585262537,0.872796509916429,,-1.66414455440237,0.066690518867732,,-1.00634971835102,0.277239447018864,
Os01g0145200,['not assigned.unknown'],LOC_Os01g05180,-0.395898115216156,0.665579827467339,,-0.307762640321387,0.693166984011805,,-0.135351089709624,0.861990541873253,,-0.451599269148427,0.515419339582071,
Os01g0145600,NA,None,-0.964048814604999,0.152317776788414,,-1.71829773680997,0.006557103970022,Down,-1.55641314305941,0.006364214595154,Down,4.30304715665359,6.47E-17,Up
Os01g0146101,['not assigned.unknown'],LOC_Os01g05289,-1.19726104939129,0.041194540664645,Down,-1.79346681980618,0.001300455820955,Down,4.01241476913175,1.02E-07,Up,4.42287845664893,3.00E-12,Up
Os01g0147700,['RNA.regulation of transcription.putative transcription regulator'],LOC_Os01g05470,-0.769872552577739,0.034787717662493,,-1.666361664926,5.51E-07,Down,-1.31669236637427,3.42E-05,Down,3.25739731052742,0.000232812153603,Up
Os01g0147900,['PS.calvin cycle.TPI'],LOC_Os01g05490,-0.470372332054004,0.656468767243109,,-1.18511659535867,0.144697459189617,,-1.90417252755587,0.008938076574105,Down,-2.17906275563609,0.004149062548631,Down
Os01g0148000,NA,LOC_Os01g05500,0.11468208837201,0.872735040690368,,0.774194740333928,0.058613751845309,,0.780170906096981,0.051932810235896,,0.912334517180103,0.019242680913598,
Os01g0148050,['protein.degradation.ubiquitin'],LOC_Os01g05500,-0.103799771747916,0.9079678889818,,0.403831803748935,0.474731985328615,,0.706956847779695,0.15886428474596,,0.785403418437309,0.109686349822081,
Os01g0148700,['not assigned.unknown'],LOC_Os01g05560,-0.723541993256247,0.099102924429306,,-0.471870314178396,0.283553973550536,,-0.184688259175059,0.695882341600098,,-0.046833115949319,0.929854511432147,
Os01g0149400,['DNA.synthesis/chromatin structure.histone'],LOC_Os01g05610,0.408195979715975,0.670536201794296,,0.566763541313681,0.437113711279903,,0.004678650767105,0.995971947043558,,-0.188374491392686,0.817623414771973,
Os01g0149500,['stress.biotic.PR-proteins'],LOC_Os01g05620,-0.180749313557057,0.861822787412097,,-0.472951548703608,0.516972087015752,,-0.35615598640381,0.615229760595309,,-0.279848643160316,0.704780568490346,
Os01g0149600,['DNA.synthesis/chromatin structure.histone'],LOC_Os01g05630,0.641657206715388,0.192933031901424,,1.20009178932912,0.002437265100123,Up,1.15678338343004,0.003039474984139,Up,-1.0455687141231,0.008343461382155,Down
Os01g0149800,"['metal handling.binding, chelation and storage']",LOC_Os01g05650,0.804739386891714,0.280152777806003,,2.09097703238788,0.000154490031018,Up,1.90950642870105,0.000592425857409,Up,0.391562541213915,0.443376612292398,
Os01g0149900,['not assigned.unknown'],LOC_Os01g05660,2.29332972832973,1.09E-07,Up,1.7108385746636,0.00014175791152,Up,1.94571150695332,0.000952624969241,Up,1.48940300846793,0.002519917931196,Up
Os01g0150000,"[""lipid metabolism.''exotics'' (steroids, squalene etc).trans-2-enoyl-CoA reductase (NADPH)""]",LOC_Os01g05670,-0.627064352955233,0.069692663265251,,-0.981542945466755,0.001504983183788,,-1.27364388408313,1.09E-05,Down,-1.25314947315276,1.72E-05,Down
Os01g0150200,['protein.postranslational modification'],LOC_Os01g05694,-0.235000364326502,0.730919436156104,,-0.866498643565328,0.061752478221257,,-1.19869210980793,0.004333888106529,Down,-1.20388088610909,0.004549056473563,Down
Os01g0150400,['protein.postranslational modification'],LOC_Os01g05710,2.37227536526707,0.073126741729891,,1.65015555034707,0.235801583786888,,0.841904880986229,0.576983379062105,,0.135220755574244,0.94282791057717,
Os01g0151100,['stress.abiotic'],LOC_Os01g05790,0.071177960103336,0.918117263840815,,1.24970563235251,0.00023474951761,Up,1.31642815278478,7.79E-05,Up,-0.82135989452076,0.202030061143678,
Os01g0151400,['redox.ascorbate and glutathione.glutathione'],LOC_Os01g05810,-0.649124436566731,0.206129627585036,,-0.861967394012491,0.059624807078621,,-0.38998048560059,0.415846028594807,,-0.021449947585563,0.971136486801442,
Os01g0151500,['redox.ascorbate and glutathione.glutathione'],LOC_Os01g05820,0.797341111428503,0.418569235767295,,1.41256557467441,0.061684272507763,,1.16162122831536,0.121966114227035,,-0.077317907241207,0.942260436831666,
Os01g0151600,['not assigned.unknown'],LOC_Os01g05830,2.05217278041304,2.11E-09,Up,3.15364818350554,1.32E-21,Up,2.14626758999829,1.03E-07,Up,-1.96543690719732,0.001547379580653,Down
Os01g0151900,['development.unspecified'],LOC_Os01g05860,-0.175793198545568,0.916283109708418,,0.268130673100822,0.827999589107919,,0.243984528033902,0.827586056425825,,-0.294286799117428,0.800160105528398,
Os01g0152300,['DNA.synthesis/chromatin structure.histone'],LOC_Os01g05900,2.3791596614533,3.06E-05,Up,1.91182589747255,0.001019954940175,Up,1.89977265825518,5.38E-06,Up,0.586850443013245,0.345128157926634,
Os01g0152500,NA,None,0.789130895303846,0.573009966949563,,0.84617150395151,0.473460879853783,,0.655356512260852,0.566898490589659,,0.260552426778194,0.842603542822334,
Os01g0152600,NA,LOC_Os01g05940,1.31367047266902,0.01370371269025,Up,1.05541123507323,0.060487568866125,,3.03597993957919,3.99E-21,Up,3.01933031149674,6.92E-21,Up
Os01g0152900,NA,LOC_Os01g05970,1.19892885875522,0.019804364575272,Up,0.41217062928916,0.489787081049922,,3.2684395338623,2.20E-06,Up,1.97106865467151,0.009614793284811,Up
Os01g0152950,NA,None,-1.05885809215146,0.0630955470194,,-0.673740920793252,0.251390767992374,,-0.584935376454095,0.285669257351818,,-0.696566891859557,0.198567294054716,
Os01g0153100,['DNA.synthesis/chromatin structure.histone'],LOC_Os01g05970,1.75530877199039,0.004274366039955,Up,1.77382816239898,0.002650564278208,Up,0.72078273119093,0.005432958595047,,1.25925789509542,0.004877444982801,Up
Os01g0153300,['DNA.synthesis/chromatin structure.histone'],LOC_Os01g06010,1.64232009501268,0.001431611301284,Up,0.794912997944728,0.162231886632077,,0.825009379385063,0.014874643822665,,0.634984377564886,0.073532426352519,
Os01g0153700,['not assigned.unknown'],LOC_Os01g06050,-1.22493667257293,0.040935122320093,Down,-1.38583339630904,0.021841021650035,Down,4.07141628257439,1.36E-22,Up,-0.673475496834437,0.135584893836727,
Os01g0155500,['protein.postranslational modification.kinase.receptor like cytoplasmatic kinase VII'],LOC_Os01g06280,-0.273224578042736,0.798937704729232,,-1.5022975935507,0.046327219314296,Down,-0.825337307795661,0.245135901148527,,0.72629000113289,0.761654388018536,
Os01g0155800,['not assigned.unknown'],LOC_Os01g06310,-1.72514369538803,0.082767744296361,,-0.080652551848556,0.949075673939867,,1.17566907594844,0.200171250609166,,2.0327299820271,0.0149721236686,Up
Os01g0157800,['stress.abiotic.heat'],LOC_Os01g06454,0.216261044847931,0.827208442106178,,0.815165749545481,0.199203539680239,,0.553176352916996,0.388714320538753,,0.537685701282153,0.405238858308575,
Os01g0157900,['not assigned.unknown'],LOC_Os01g06460,1.33569545376102,1.12E-05,Up,2.1749537396798,3.00E-14,Up,3.0075235071453,5.61E-11,Up,1.10526014665472,0.003492059982678,Up
Os01g0158000,['protein.targeting.nucleus'],LOC_Os01g06470,-0.339582571648196,0.384535121540917,,0.476347068126614,0.125383971551874,,0.855486887674235,0.00161040393941,,1.22954562440477,1.93E-06,Up
Os01g0158200,['protein.degradation.serine protease'],LOC_Os01g06490,-0.105635223496797,0.900313413622316,,-0.469187197966851,0.377497691902631,,-0.782199198574178,0.097636743946925,,-0.52108293570462,0.298019902941095,
Os01g0158400,['misc.myrosinases-lectin-jacalin'],LOC_Os01g06500,1.3734811172674,0.041204968935533,Up,1.05380940175233,0.118060698979544,,-0.622422861239786,0.316719788591204,,-0.21031004942913,0.767703281751697,
Os01g0158500,['protein.aa activation.arginine-tRNA ligase'],LOC_Os01g06510,2.34330302869442,0.004718654554983,Up,2.82386999695157,0.000295332354823,Up,1.92138203678578,4.02E-08,Up,-1.34008308297788,0.000415448051934,Down
Os01g0159000,['not assigned.unknown'],LOC_Os01g06560,2.65572532299692,0.058184204111534,,4.98746019904581,2.14E-05,Up,4.60968397777712,9.17E-05,Up,-3.5399768834128,2.27E-08,Down
Os01g0159200,['cell wall.cell wall proteins.AGPs.AGP'],LOC_Os01g06580,1.35588205784129,0.033949293492615,Up,-0.262796354310486,0.765029139400669,,2.96370269829698,1.21E-08,Up,2.33186135853755,1.24E-05,Up
Os01g0159300,['protein.degradation.ubiquitin.E3.RING'],LOC_Os01g06590,4.5076399838275,7.09E-38,Up,4.88557635692201,2.50E-44,Up,-1.84354328904442,5.79E-08,Down,4.79601194797236,0.009243802531851,Up
Os01g0159400,['lipid metabolism.lipid degradation.beta-oxidation.acyl CoA DH'],LOC_Os01g06600,-0.063489711179873,0.91664897616923,,0.569481836090651,0.088801088024928,,0.666013196666068,0.036357448343113,,1.06738777893852,0.000299252107513,Up
Os01g0159800,"['RNA.regulation of transcription.bHLH,Basic Helix-Loop-Helix family']",LOC_Os01g06640,2.69019963841845,0.000916345858038,Up,3.84007572079889,3.31E-07,Up,1.00757300678054,0.051446895277836,,-2.05690340062562,1.59E-09,Down
Os01g0160100,['fermentation.PDC'],LOC_Os01g06660,0.266614851741585,0.870445492921158,,1.28869424928201,0.184840209278315,,1.0942208602972,0.254077420241512,,0.789621333066366,0.43768226842026,
Os01g0160800,['not assigned.unknown'],LOC_Os01g06740,3.56147224705214,7.99E-05,Up,4.71117636616888,2.88E-08,Up,0.365964555076472,0.71413180577727,,4.61635542413934,0.000809906227791,Up
Os01g0164600,['misc.acid and other phosphatases'],LOC_Os01g07090,0.019185566299439,0.984150457757655,,0.429075047125782,0.404697629713163,,0.60804360737139,0.183572184564995,,0.822644917566231,0.057513741138228,
Os01g0164800,NA,LOC_Os01g07110,0.971602204533192,0.196212725700928,,1.66997776270186,0.006259150318327,Up,1.7085653522036,0.003476738294615,Up,1.13289902018089,0.093987785411792,
Os01g0164900,['not assigned.unknown'],LOC_Os01g07110,1.77308142803582,0.025473815925335,Up,2.81404281414601,4.37E-05,Up,-0.012741239082946,0.990691578811782,,-1.56894750422823,0.001092584165449,Down
Os01g0165000,"['RNA.regulation of transcription.AP2/EREBP, APETALA2/Ethylene-responsive element binding protein family']",LOC_Os01g07120,1.94431301978013,1.61E-11,Up,2.06897148538556,9.90E-13,Up,0.295282866882033,0.780431426996217,,1.15876092419476,0.000900974212983,Up
Os01g0165800,['not assigned.unknown'],LOC_Os01g07170,-0.255016826850447,0.750317772866948,,-1.35280033530836,0.013455071349101,Down,-0.591418255979702,0.275742555716181,,2.9665643892176,2.45E-06,Up
Os01g0166100,['DNA.unspecified'],LOC_Os01g07200,1.99265998383626,1.81E-06,Up,2.577106832502,1.62E-10,Up,2.19212676067159,2.66E-07,Up,-0.863608006024421,0.012642289572865,
Os01g0166400,['DNA.unspecified'],LOC_Os01g07212,1.29530949397113,0.480975981506153,,-0.979837809688597,0.633673719046759,,0.505455058623014,0.768322418904511,,-0.810343372028163,0.659996178078902,
Os01g0166500,['not assigned.unknown'],LOC_Os01g07240,-0.087465386216483,0.974163442912519,,-1.59441657423572,0.283734310171497,,-2.02785778885623,0.141307121915265,,-2.74654664768435,0.045282866598639,Down
Os01g0166700,['not assigned.unknown'],LOC_Os01g07250,-0.412299093299252,0.565352085328097,,-0.513289535562576,0.372856359823862,,-1.02571959135293,0.040370922891013,Down,-1.54812587933643,0.001263868584263,Down
Os01g0166800,['not assigned.unknown'],LOC_Os01g07260,0.288694763866061,0.731716532031879,,0.434381910378541,0.494283535165259,,0.140992463087307,0.838049778324954,,-0.407463072563084,0.513765412554057,
Os01g0167400,['not assigned.unknown'],LOC_Os01g07300,0.646205134088263,0.592470546104813,,1.32129402117988,0.12746570226443,,1.26564101017772,0.137373171764509,,1.13477272039432,0.189621095114769,
Os01g0167500,['transport'],LOC_Os01g07310,-0.325915353786376,0.408368056787813,,-1.04269697074584,0.000179746468967,Down,-1.12254759435496,3.42E-05,Down,1.31623713701535,0.04722132199469,Up
Os01g0167700,['not assigned.unknown'],LOC_Os01g07330,1.33090650053285,0.017293044494884,Up,1.1386228352841,0.041677007523761,Up,3.01245127539426,0.003516270043683,Up,0.714917085849645,0.126177885603477,
Os01g0167900,['protein.postranslational modification'],LOC_Os01g07360,0.803878840361957,0.157200529591612,,0.585693267952202,0.289327070589026,,-0.134812271642161,0.83481636985569,,-0.442024874516094,0.438004619089749,
Os01g0168400,['protein.degradation.ubiquitin.E3.RING'],LOC_Os01g07390,0.436181435945414,0.761831302364854,,1.9984773914898,0.013931778247762,Up,1.95069873288144,0.011805515090458,Up,-1.37917957556555,0.037855377019069,Down
Os01g0168600,['hormone metabolism.auxin.induced-regulated-responsive-activated'],LOC_Os01g07410,0.021639577707497,0.974401557379781,,-0.299992534742624,0.440410834029765,,-0.370148905498817,0.294492426966306,,-0.370858362969193,0.294808430955596,
Os01g0168800,['not assigned.unknown'],LOC_Os01g07420,-0.119192476296158,0.872253174548422,,-0.336303892140591,0.509499027665617,,-0.503250386873932,0.267640398488842,,-0.757476049603351,0.077488691991334,
Os01g0169400,"['RNA.regulation of transcription.AS2,Lateral Organ Boundaries Gene Family']",LOC_Os01g07480,-1.70584236419088,0.012924868150595,Down,-0.505721377089617,0.505297597681963,,5.08992858931605,4.63E-05,Up,4.98926774497854,7.24E-05,Up
Os01g0169800,NA,LOC_Os01g07500,-0.348011677920796,0.676913072619862,,-0.36340075443788,0.589422696322038,,-0.804670851202874,0.1581202977095,,-1.03802531472685,0.060466549329729,
Os01g0170300,['signalling.receptor kinases.leucine rich repeat XI'],LOC_Os01g07560,-0.508469340645205,0.599089858061205,,-0.611546611706864,0.426188065913711,,-1.08333022048023,0.111955251087241,,-1.25279565162262,0.059634971988072,
Os01g0170500,['protein.degradation'],LOC_Os01g07570,-0.996699434791478,0.379135529485271,,-2.28681155526004,0.013160016548509,Down,-2.37029042340228,0.005821370641486,Down,2.02948554451464,0.402872040443009,
Os01g0171000,['signalling.receptor kinases.misc'],LOC_Os01g07630,-0.369172009121147,0.706161120160876,,-0.601796987581488,0.409875815999685,,-0.873108359433318,0.188089343513984,,-1.22878150695799,0.052049308144402,
Os01g0171800,['not assigned.unknown'],LOC_Os01g07700,0.179661462886571,0.793416203003142,,-0.299459258587037,0.568062810776197,,-0.573564448509443,0.200786035950339,,-1.08091651803755,0.009765422169387,Down
Os01g0172100,['transport.metabolite transporters at the envelope membrane'],LOC_Os01g07730,0.142928161211846,0.904191315669483,,0.730530535744255,0.308787345368652,,2.00475321202027,0.000368894082169,Up,2.76307229201513,2.83E-07,Up
Os01g0172300,['not assigned.unknown'],LOC_Os01g07750,0.15246787268509,0.802706928528392,,0.211251695834959,0.655229653999729,,0.141766858080435,0.7589220634909,,0.057324488432235,0.91027511289309,
Os01g0172400,['lipid metabolism.lipid degradation.lysophospholipases.phospholipase D'],LOC_Os01g07760,0.965289113279359,0.001243999519396,,1.10080290874115,0.000108833558268,Up,0.477932130991372,0.136553501132979,,1.6998279737155,0.000282956783141,Up
Os01g0172600,['misc.peroxidases'],LOC_Os01g07770,-0.04065402198452,0.983989325438229,,-3.74716672076964,0.000217197495668,Down,-5.10322847542281,8.26E-07,Down,3.69841960362335,0.035739478474561,Up
Os01g0172701,NA,None,-1.10554107147713,0.622603210135016,,-1.73853421025988,0.36267467530678,,-4.36897064987675,0.039321084743424,Down,-3.99940757271571,0.070274208972288,
Os01g0172800,['development.unspecified'],LOC_Os01g07780,0.050950332055754,0.96632638073418,,0.25297087049922,0.740056207465234,,-0.205309011551686,0.781217184363917,,-0.863619804380634,0.165426462215573,
Os01g0173000,['not assigned.unknown'],LOC_Os01g07800,-0.57655998217962,0.551587135677899,,-0.137885078266303,0.887226229948287,,-0.39045797213616,0.623298520765361,,-0.823572620289636,0.271191144008855,
