Gene,MapMan,MSU_LOC,FC_1hr,pval_1hr,REG_1hr,FC_3hr,pval_3hr,REG_3hr,FC_6hr,pval_6hr,REG_6hr,FC_12hr,pval_12hr,REG_12hr,FC_1day,pval_1day,REG_1day,FC_3day,pval_3day,REG_3day
Os01g0131450,NA,None,-0.491046104097172,0.452443224005246,,0.073564011717488,0.931030998996467,,0.1038194322429,0.878637178374965,,0.615055619156167,0.106027080448885,,0.131077482182914,0.802457160974388,,0.682729258626571,0.057167234731146,
Os01g0131600,"['hormone metabolism.ethylene.signal transduction', 'RNA.regulation of transcription.AP2/EREBP, APETALA2/Ethylene-responsive element binding protein family']",LOC_Os01g04020,-0.470674080415512,0.889348905278049,,-0.176437849149524,0.936000790944857,,0.253562043250886,0.87950481039447,,1.04375088722443,0.292345782285623,,1.17206970725197,0.212709309584502,,0.248035871359592,NA,
Os01g0131800,['protein.targeting.secretory pathway.unspecified'],LOC_Os01g04030,-0.327731466075295,0.741263262874676,,-0.240838443296735,0.749989382705588,,-0.375307620923205,0.506846075822517,,-0.177538904306924,0.758443613134366,,-0.507144759163281,0.274813102306815,,-0.331543530818171,0.484863553615989,
Os01g0132000,['not assigned.unknown'],LOC_Os01g04050,1.33817626294614,0.068051482293286,,-0.312344338974307,NA,,-0.327668424207089,NA,,-1.22218366273387,NA,,-0.391088089311635,0.900015444030212,,0.248035871359592,NA,
Os01g0132500,['not assigned.unknown'],LOC_Os01g04100,0.885129922356955,0.215375346317582,,0.962441320186522,0.112754882228982,,0.838359245933412,0.160887391830347,,0.723677198736132,0.213097317407268,,0.714082445253652,0.21491473155987,,0.656536226568465,0.247914434620173,
Os01g0132766,['RNA.regulation of transcription.C2H2 zinc finger family'],LOC_Os01g04120,-0.082019096788101,0.964806164457874,,0.051301344643978,0.954906927438216,,-0.143811954334356,0.835389020182329,,0.013577411766321,0.983432533711381,,0.030429720674002,0.960185798722378,,-0.129874278176704,0.806918871483276,
Os01g0133100,['not assigned.unknown'],LOC_Os01g04160,0.230327615296697,0.898692068683486,,0.040354670606853,0.973486448654557,,0.369737815192176,0.618524474221448,,0.47463880005761,0.437361427682416,,-0.373256210477642,0.571309288347737,,-1.24872385612082,0.020660610738224,Down
Os01g0133200,['not assigned.unknown'],LOC_Os01g04170,0.376877957520502,NA,,-1.00330780167242,NA,,-2.02266565335503,0.290620563235593,,0.971282256904088,0.572540214262174,,0.372104381357514,NA,,1.57615372086684,NA,
Os01g0133400,['transport.sugars'],LOC_Os01g04190,0.280850964406092,0.424595460048327,,0.607702620861986,0.003616240981801,,0.684400342634418,0.000520554251404,,0.28203589528789,0.231018582367579,,-0.001251341718032,0.997118709286397,,-0.051874781111952,0.859444217865678,
Os01g0133500,['not assigned.unknown'],LOC_Os01g04200,-0.315012017792238,0.620976140682965,,-0.6355669009543,0.074987535848625,,-0.404922566063203,0.287416628740453,,-0.385185407642913,0.274435073378206,,0.124796017734136,0.766233137787182,,-0.001097788803632,0.998257150259429,
Os01g0134500,['hormone metabolism.brassinosteroid.synthesis-degradation.sterols.DWF7'],LOC_Os01g04260,0.340111631638253,0.756576971375962,,0.099117644165683,0.919666130513888,,-0.196637609948643,0.791558747404039,,-0.376195139935374,0.498393640893892,,-1.13275988702421,0.011312234453834,Down,-1.25263523752566,0.003992103470053,Down
Os01g0134900,['cell wall.degradation.mannan-xylose-arabinose-fucose'],LOC_Os01g04300,-0.273597030111034,0.899024218089813,,-1.47734500460535,0.028650063385725,Down,-1.9278152742499,0.001826182666593,Down,-2.21466963600561,0.019451943436513,Down,0.614143352611326,NA,,-1.03511750485323,NA,
Os01g0135600,['not assigned.unknown'],LOC_Os01g04324,0.979181497169329,0.488563562863192,,1.0371733800602,0.343204625325898,,0.283011969955189,0.850338056854908,,-0.472451420053043,0.791210617228102,,-0.484561758748377,0.777228681151187,,-1.82000591692707,0.222473699420293,
Os01g0136400,['protein.postranslational modification.kinase.receptor like cytoplasmatic kinase VII'],LOC_Os01g04409,-0.054194464337091,0.973130030942923,,-0.233062002779442,0.675285255469169,,-0.132886153756017,0.807011786494772,,-0.346269179081077,0.359307128755667,,0.100375481724921,0.823515415874041,,-0.412823718012855,0.231161649148758,
Os01g0136450,NA,None,-0.590364005565763,0.739672027550533,,-0.850264612444731,0.435463418636449,,-0.501239722670721,0.645382443762454,,-0.213603915154509,0.843473882579351,,-0.422860693858865,0.655334554091074,,-0.142008567401646,0.887881446969625,
Os01g0136500,NA,None,-0.034139996539528,0.98983567643741,,0.020037544721771,0.984858851908214,,0.39014569473546,0.513020194022967,,0.462969611240467,0.354677132626862,,0.337234166427902,0.526547810923809,,0.503738789526802,0.2781479754515,
Os01g0136700,['signalling.receptor kinases.wheat LRK10 like'],LOC_Os01g04440,-0.343068029287622,0.933584919074179,,-0.632791094213227,0.725966301425379,,-0.60317659848258,0.699687950771861,,-0.114282768055415,0.944030173166169,,-0.559681668975519,0.670207229562804,,-1.43479479997799,0.197346312990313,
Os01g0136800,"['protein.postranslational modification.kinase.receptor like cytoplasmatic kinase VII', 'signalling.receptor kinases.misc']",LOC_Os01g04450,-0.272392793481517,0.914863971791148,,-0.269846876196575,0.845256332065293,,-0.110667863175824,0.932731390768448,,-1.05866158493193,0.175587008525087,,-0.999312264586133,0.200309932204615,,-1.07709829028631,NA,
Os01g0138500,['not assigned.unknown'],LOC_Os01g04590,-0.052336190383067,0.992002384741681,,-3.64666344248775,0.019960677211001,Down,-3.88177403370286,0.00995252667793,Down,-3.08526376268352,NA,,1.0829927444021,NA,,0.708722628478809,0.655863814884946,
Os01g0138800,['not assigned.unknown'],LOC_Os01g04620,2.18974192931319,0.024215908154754,Up,1.71886428908932,NA,,0.174958175831157,NA,,-4.30738639407947,NA,,-0.294835651063511,NA,,-4.46428955160762,NA,
Os01g0138900,['misc.misc2'],LOC_Os01g04630,-0.047317521489422,0.978532619680784,,-0.066081398476365,0.929908926024277,,-0.396309250826198,0.344226316608162,,-0.789791420964287,0.014732486052045,,-0.696869316593895,0.033864793625298,,-0.801574125897313,0.011440198711196,
Os01g0139000,"['stress.biotic', 'protein.targeting.secretory pathway.plasma membrane']",LOC_Os01g04640,0.917050812554711,0.619543825189657,,-0.286690939325473,0.889196484065095,,0.666170624477148,0.616567171848301,,-0.005396949094672,0.997381872352624,,-0.656660934445347,0.602911589666935,,-1.32364958363823,0.241337424867862,
Os01g0139200,['protein.postranslational modification'],LOC_Os01g04650,0.240521221092819,0.595805091359233,,0.319352462345496,0.278092160908991,,0.221435166208109,0.469113513189286,,-0.094010238947132,0.774210895479085,,-0.408762846439346,0.076850781623946,,-0.565480271798274,0.00888634442348,
Os01g0139600,['misc.acid and other phosphatases'],LOC_Os01g04660,-0.412297721520221,0.931119313050056,,0.26535637077486,0.91589848275997,,0.205259690573999,0.923944365935644,,0.719882009984816,0.615427372628304,,0.451367176893402,0.768713418277882,,0.794298014237228,0.53669998570157,
Os01g0139700,['not assigned.unknown'],LOC_Os01g04670,0.954058027026137,0.545546756751228,,0.644193244022711,0.664763339485731,,0.510085186629396,0.707255820827415,,0.747316018925471,0.480152071001479,,1.21678096128737,0.172603802693626,,0.945054540585466,0.306798198197455,
Os01g0139900,['not assigned.unknown'],LOC_Os01g04690,2.54389414169103,NA,,1.25094988923702,0.270332768315774,,1.40921097471819,0.15131581758787,,-1.83381889007613,0.020062364093212,Down,0.883961998436795,0.134714662146315,,-1.08085585397701,0.48476793428081,
Os01g0140100,['protein.degradation.aspartate protease'],LOC_Os01g04710,0.302205432595437,0.940800436741057,,-0.985988386209238,0.506914603904077,,-1.51071479717412,0.190562065233732,,-1.28453281090755,0.2439885340211,,-3.24169479492367,NA,,-1.75776125497984,NA,
Os01g0140400,['signalling.receptor kinases.misc'],LOC_Os01g04720,0.305346264465033,0.873406620954609,,-0.163761214534342,0.895221827652857,,-0.413410494111279,0.631743390908916,,-0.698405185273106,0.300026550504495,,-1.1266165026986,0.067761449079108,,-0.898659212417084,0.144111886833364,
Os01g0140500,['protein.synthesis.ribosomal protein.eukaryotic.60S subunit.L26'],LOC_Os01g04730,-0.258667238322381,0.843632938407933,,-0.425150653280317,0.51505507015233,,-0.345682066392397,0.570496207774225,,0.246409179324536,0.667941781251876,,0.230205474196234,0.674360441752023,,-0.164262497546746,0.766379896544392,
Os01g0141700,['RNA.regulation of transcription.unclassified'],LOC_Os01g04870,-0.574818069796186,0.560498779942606,,-0.959645189268836,0.130000854712244,,-0.861862356613601,0.15112686065405,,-0.381067155968897,0.564127969396152,,-0.608601641940373,0.299446390332211,,-0.974467283961056,0.067537415944349,
Os01g0141900,['not assigned.unknown'],LOC_Os01g04880,0.059700413103298,0.968823513333287,,0.136652691996739,0.830996501746716,,0.25817654544717,0.565812326582456,,0.37494676555837,0.295902253759767,,0.327257539804268,0.366123049413109,,0.411267227844553,0.216875212638255,
Os01g0142100,['protein.degradation'],LOC_Os01g04900,-1.44727452203194,0.032892573798281,Down,-2.34717360053754,NA,,-2.50511658808898,NA,,-4.58239269831352,0.063251450634692,,-1.63816037238245,NA,,-0.941962312033411,0.333073375806366,
Os01g0142300,['lipid metabolism.glycolipid synthesis.sulfolipid synthase'],LOC_Os01g04920,-0.215847742452667,0.909661219535266,,-0.166344452434958,0.87755869993443,,-0.741943487761234,0.242039136192116,,-0.835227296927885,0.146440408383913,,-0.691988843976857,0.238647827851327,,-0.873093301973188,0.112753548866665,
Os01g0142500,['RNA.regulation of transcription.MYB-related transcription factor family'],LOC_Os01g04930,-0.499255154795959,0.164075880693528,,-0.464611378828498,0.158298725743314,,-0.57558046054405,0.044652927307353,,-0.703797721905057,0.007579972028003,,-0.429913279920838,0.133105422976521,,-1.02359919642447,4.68E-05,Down
Os01g0142800,['transport.peptides and oligopeptides'],LOC_Os01g04950,0.449812312588802,0.627978937185808,,1.44167549773858,0.000383472805834,Up,0.636425857585513,0.222369047819865,,2.6507978203732,NA,,1.67204106011539,NA,,-1.95661893930331,NA,
Os01g0143300,['not assigned.unknown'],LOC_Os01g05010,0.806340025378671,0.663447058888359,,-0.414471823730617,0.822593840794375,,-0.558962946068312,0.702038805501271,,0.150637068526228,0.913972493335944,,-0.709095736795533,0.550620418618843,,-0.222372232604326,0.858769371124691,
Os01g0143800,['not assigned.unknown'],LOC_Os01g05060,-0.259783452245805,0.833579119966155,,-0.084738842578903,0.92746551038044,,0.126751055329087,0.861257768217436,,0.403711726202021,0.393995543161252,,-0.119136672977591,0.84028003914279,,0.707206286333158,0.072688333528434,
Os01g0143900,['not assigned.unknown'],LOC_Os01g05064,-0.108886151440323,0.902858983876422,,0.060772935925474,0.910532011729108,,0.001457869700788,0.997543764771319,,-0.651235804331064,0.006310022137615,,-0.522970478536784,0.034320600532531,,-0.897133679918067,8.63E-05,
Os01g0144100,['not assigned.unknown'],LOC_Os01g05080,-0.790132574562833,0.480334115962088,,0.759651516827686,0.318038323433641,,0.851711973643417,0.192228317202551,,0.648916267473766,0.32239735097992,,0.346271048001366,0.64682836251066,,1.50617313303433,0.003181296819106,Up
Os01g0144700,['not assigned.unknown'],LOC_Os01g05140,-0.399403306492736,0.772148131749622,,-0.287487081454514,0.775362998207877,,0.103024998459197,0.916225728076765,,0.431478626830749,0.500577170752697,,0.205971318517949,0.774259575985925,,0.214708011230667,0.748827294560058,
Os01g0144900,NA,None,-0.560527020737441,0.88036619071065,,-1.08948540598877,0.547168781019431,,-0.996389879330608,0.527229336957087,,4.01095718225306,NA,,2.51202728226987,NA,,-2.04577847807285,NA,
Os01g0145200,['not assigned.unknown'],LOC_Os01g05180,-0.138713081624024,0.940800436741057,,0.283063313375063,0.712043474038061,,0.260223287523198,0.698055533696893,,0.441144846470342,0.379371283895014,,0.377559576977398,0.46155717403144,,0.235001199826931,0.662964074690606,
Os01g0145600,NA,None,-0.64196319118555,0.474313016749927,,-0.696602418826926,0.322014572180792,,-0.39567433378511,0.590257414297493,,0.012881569628258,0.987543749337002,,-0.076435310227269,0.918383735007431,,-0.089709526492079,0.899260934572773,
Os01g0146101,['not assigned.unknown'],LOC_Os01g05289,-0.207754025453444,0.867308568245075,,-0.0552138310679,0.950116628447895,,-0.003903222180206,0.995776354971113,,0.006018595926961,0.992177448274604,,-0.063903151634923,0.909798719553463,,0.090292721488588,0.860577567820814,
Os01g0147700,['RNA.regulation of transcription.putative transcription regulator'],LOC_Os01g05470,-0.323725775743033,0.507972784510279,,-0.327048641838316,0.39343388542932,,-0.189164660509137,0.638304393638629,,0.325033019896615,0.281186413053234,,0.162946711582373,0.635047644061771,,0.038729091422541,0.920853644348102,
Os01g0147900,['PS.calvin cycle.TPI'],LOC_Os01g05490,0.897471806607944,0.354026352730056,,0.730592295367588,0.416026878117673,,0.290061012066043,0.786388958384153,,-1.37877638737621,0.063712772236571,,-0.724488187379984,0.358793391763715,,-1.66551894034998,0.201801141311018,
Os01g0148000,NA,LOC_Os01g05500,-0.027991347594829,0.98983567643741,,0.376238296297993,0.482419844345523,,0.522342227566039,0.217026299076097,,0.335508699896373,0.443299186899959,,0.384633765217291,0.341303791090244,,0.657493198354585,0.064008946992568,
Os01g0148050,['protein.degradation.ubiquitin'],LOC_Os01g05500,0.179310570407438,0.85092182412032,,0.396968731847093,0.324407112258557,,0.415701251108288,0.248267422920346,,0.397271684440484,0.235791409300246,,0.466983776467341,0.134387451757938,,0.509907167852202,0.091552366828194,
Os01g0148700,['not assigned.unknown'],LOC_Os01g05560,-0.5199842144972,0.291209186661171,,-0.511049464290973,0.233262397810445,,-0.618716971979982,0.094870263939809,,-0.223926395927329,0.607474983293452,,-0.552823226987201,0.118138850029609,,-0.059512495371304,0.899190069123897,
Os01g0149400,['DNA.synthesis/chromatin structure.histone'],LOC_Os01g05610,-0.155789559775241,0.958172307572212,,-0.464015783385339,0.68153096702212,,-0.740006535952172,0.381725163379741,,-0.537851493622519,0.510482995988415,,-0.890655627408134,0.217399767015781,,-0.231407593957661,0.785782099050029,
Os01g0149500,['stress.biotic.PR-proteins'],LOC_Os01g05620,-0.208301851207346,0.912531168878363,,0.011877316711998,0.992611035468271,,-0.119717969950301,0.898333041058196,,-0.698933615558832,0.226780594271233,,-0.675856420293381,0.240506838242617,,-1.19347110926423,0.022554696821069,Down
Os01g0149600,['DNA.synthesis/chromatin structure.histone'],LOC_Os01g05630,0.073675698139376,0.971470075858449,,-0.173582342086016,0.839239334469819,,-0.41506347058227,0.470106166632775,,-0.439520464466962,0.38156780397945,,-0.597173444874607,0.196846808205779,,-0.4794796525575,0.303178339547478,
Os01g0149800,"['metal handling.binding, chelation and storage']",LOC_Os01g05650,-0.431952307075731,0.32893293919627,,-0.772589804474656,0.009430649497706,,-0.625445217310757,0.039482782962222,,0.167873141313418,0.671265951869059,,0.302311520237096,0.354355359186475,,0.277753323059784,0.390816650626881,
Os01g0149900,['not assigned.unknown'],LOC_Os01g05660,-0.133815174820163,0.945893123878782,,-1.14114086649903,0.02986903056387,Down,-0.905012136646184,0.08088463514001,,0.734961074077503,NA,,-2.04976715048463,NA,,-0.960788718920784,NA,
Os01g0150000,"[""lipid metabolism.''exotics'' (steroids, squalene etc).trans-2-enoyl-CoA reductase (NADPH)""]",LOC_Os01g05670,-0.072414781837127,0.955888148638711,,0.745210999435452,0.008991976667117,,0.416364770539752,0.208301695109354,,-0.571183270316621,0.051005394148389,,-0.639813761409088,0.025749066180421,,-0.438930883664683,0.140237221248778,
Os01g0150200,['protein.postranslational modification'],LOC_Os01g05694,0.054145642936961,0.978906084812093,,-0.092192587079853,0.914957384231369,,-0.167785845054474,0.795348077724319,,-0.683937179852278,0.098201499302137,,-0.657328051679178,0.112984048677488,,-0.427687523136883,0.319941895979145,
Os01g0150400,['protein.postranslational modification'],LOC_Os01g05710,-0.056883985869538,NA,,0.198474898442119,NA,,-1.26551857913053,NA,,-2.22475894450087,NA,,0.439609326294222,NA,,-1.6011770791282,NA,
Os01g0151100,['stress.abiotic'],LOC_Os01g05790,-0.16521082070548,0.866738238415471,,-0.129230994807823,0.828982982806082,,-0.220166830904632,0.616358459659398,,-0.352949415060099,0.305583162663598,,-0.499371911459504,0.111389768297429,,-0.435090338076951,0.165589678606796,
Os01g0151400,['redox.ascorbate and glutathione.glutathione'],LOC_Os01g05810,-0.894175620460171,0.142354876516926,,-1.01287665523808,0.056594308238983,,-1.82575183222906,7.90E-05,Down,0.207770877712726,NA,,-4.48078719041452,0.000905418920703,Down,-2.1213690143269,0.034590863518243,Down
Os01g0151500,['redox.ascorbate and glutathione.glutathione'],LOC_Os01g05820,0.589903771588619,0.875685959391254,,-1.73261846398764,0.317649215389797,,-3.09032686219232,0.057591960054676,,-4.69741086332919,0.042505813240768,Down,-2.13195172597214,NA,,-2.80999320932553,0.113099771218217,
Os01g0151600,['not assigned.unknown'],LOC_Os01g05830,1.13210266042348,4.22E-05,Up,1.1363910182148,NA,,-0.664017913813551,NA,,-1.7028541007163,NA,,-1.4710156521348,NA,,-4.05067946296679,NA,
Os01g0151900,['development.unspecified'],LOC_Os01g05860,0.117117312083527,0.981692265297054,,0.043391578190065,0.984487991483819,,0.599372345867352,0.660247652923528,,-0.159090819546898,0.915619630956668,,-0.493521132182911,0.707854098102474,,0.444015704371707,0.701597422853306,
Os01g0152300,['DNA.synthesis/chromatin structure.histone'],LOC_Os01g05900,-0.270386311775791,0.89445252113521,,-0.652318155379954,0.44665677074839,,-0.713747301604921,0.334679075840176,,-0.223371145923368,0.791820636181021,,-0.702292828030891,0.284949035461741,,-0.63899691082193,0.322438136908053,
