Gene stable ID,Triticum aestivum gene stable ID
Os01g0149350,TraesCS3B02G088000
Os01g0149350,TraesCS3D02G073600
Os01g0149350,TraesCS3B02G088200
Os01g0149500,TraesCS3A02G073700
Os01g0149500,TraesCS3D02G073500
Os01g0149500,TraesCS3B02G088100
Os01g0149500,TraesCS3A02G073800
Os01g0149500,TraesCS3B02G088000
Os01g0149500,TraesCS3D02G073600
Os01g0149500,TraesCS3B02G088200
Os01g0149600,TraesCS4B02G204400
Os01g0149600,TraesCS4D02G205300
Os01g0149600,TraesCS4A02G099900
Os01g0149900,TraesCS3D02G074600
Os01g0149900,TraesCS3A02G074800
Os01g0149900,TraesCSU02G049200
Os01g0150000,TraesCS3D02G074700
Os01g0150000,TraesCSU02G049100
Os01g0150000,TraesCS3A02G074900
Os01g0150200,TraesCS3B02G089000
Os01g0150200,TraesCS3D02G074900
Os01g0150200,TraesCS3A02G075100
Os01g0150200,TraesCSU02G055100
Os01g0150200,TraesCSU02G055800
Os01g0150200,TraesCSU02G174900
Os01g0150200,TraesCSU02G195800
Os01g0150400,TraesCS3D02G075600
Os01g0150400,TraesCS3B02G089500
Os01g0150400,TraesCS6B02G373100
Os01g0150400,TraesCS3D02G075500
Os01g0150400,TraesCS3B02G089600
Os01g0150400,TraesCS3A02G075500
Os01g0150400,TraesCSU02G055100
Os01g0150400,TraesCSU02G055800
Os01g0150400,TraesCSU02G174900
Os01g0150400,TraesCSU02G195800
Os01g0151100,TraesCS3B02G089700
Os01g0151100,TraesCS3A02G075600
Os01g0151100,TraesCS3D02G075700
Os01g0151200,TraesCS3A02G075700
Os01g0151200,TraesCS3B02G089800
Os01g0151200,TraesCS3D02G075800
Os01g0151500,TraesCS3B02G090400
Os01g0151500,TraesCS3D02G076400
Os01g0151500,TraesCS3D02G076600
Os01g0151500,TraesCS3A02G076500
Os01g0151500,TraesCS3A02G076700
Os01g0151600,TraesCS3D02G077100
Os01g0151600,TraesCS3A02G076900
Os01g0151600,TraesCS3B02G091100
Os01g0151700,TraesCS5A02G280400
Os01g0151700,TraesCS3D02G077500
Os01g0151700,TraesCS5B02G279400
Os01g0151700,TraesCS5D02G287000
Os01g0151700,TraesCS3B02G091800
Os01g0151700,TraesCS3A02G077400
Os01g0151900,TraesCS3D02G078200
Os01g0151900,TraesCS3A02G077600
Os01g0151900,TraesCS3B02G092400
Os01g0152300,TraesCS4B02G204400
Os01g0152300,TraesCS4D02G205300
Os01g0152300,TraesCS4A02G099900
Os01g0152500,TraesCS5D02G057200
Os01g0152600,TraesCS3A02G023400
Os01g0152900,TraesCS4B02G204400
Os01g0152900,TraesCS4D02G205300
Os01g0152900,TraesCS4A02G099900
Os01g0152950,TraesCSU02G244400
Os01g0152950,TraesCS7B02G392200
Os01g0153100,TraesCS4B02G204400
Os01g0153100,TraesCS4D02G205300
Os01g0153100,TraesCS4A02G099900
Os01g0153300,TraesCS4B02G204400
Os01g0153300,TraesCS4D02G205300
Os01g0153300,TraesCS4A02G099900
Os01g0154600,TraesCS3D02G131700
Os01g0154600,TraesCS3D02G132900
Os01g0154600,TraesCS2D02G601000
Os01g0154600,TraesCS3A02G131100
Os01g0154600,TraesCS3A02G089600
Os01g0154600,TraesCS7B02G374700
Os01g0154600,TraesCS5D02G023000
Os01g0154600,TraesCS3A02G089500
Os01g0154600,TraesCS7D02G460400
Os01g0154600,TraesCS3B02G105100
Os01g0154600,TraesCS7A02G473300
Os01g0154600,TraesCS1B02G086900
Os01g0154600,TraesCS3B02G149900
Os01g0155400,TraesCS3B02G151400
Os01g0155400,TraesCS3D02G134100
Os01g0155400,TraesCS3A02G308300
Os01g0155500,TraesCS3B02G151200
Os01g0155500,TraesCS3D02G134400
Os01g0155500,TraesCS3A02G308100
Os01g0157800,TraesCS3D02G135400
Os01g0157800,TraesCS3B02G152700
Os01g0157800,TraesCS3A02G309700
Os01g0157900,TraesCS3B02G152800
Os01g0157900,TraesCS3A02G309800
Os01g0158000,TraesCS3B02G152900
Os01g0158000,TraesCS3D02G135500
Os01g0158000,TraesCS3A02G309900
Os01g0158200,TraesCS3D02G135900
Os01g0158200,TraesCS3B02G153200
Os01g0158200,TraesCS3A02G310100
Os01g0158400,TraesCS3B02G153400
Os01g0158400,TraesCS3A02G310200
Os01g0158400,TraesCS3D02G136100
Os01g0158500,TraesCS3A02G310400
Os01g0158500,TraesCS3B02G153500
Os01g0158500,TraesCS3D02G136300
Os01g0158900,TraesCS3D02G136600
Os01g0158900,TraesCS3B02G153700
Os01g0158900,TraesCS3A02G310700
Os01g0159000,TraesCS3A02G103500
Os01g0159000,TraesCS2A02G010800
Os01g0159000,TraesCS3B02G120900
Os01g0159000,TraesCS3D02G105800
Os01g0159200,TraesCS3D02G105500
Os01g0159200,TraesCS3B02G120700
Os01g0159200,TraesCS3A02G103100
Os01g0159300,TraesCS3B02G120600
Os01g0159300,TraesCS3A02G103000
Os01g0159300,TraesCS3D02G105300
Os01g0159800,TraesCS3D02G104800
Os01g0159800,TraesCS3B02G120500
Os01g0159800,TraesCS3A02G102600
Os01g0159800,TraesCS3D02G105100
Os01g0159800,TraesCS3A02G102900
Os01g0159800,TraesCS3B02G120200
Os01g0160100,TraesCS3B02G119800
Os01g0160100,TraesCS3D02G104500
Os01g0160100,TraesCS3A02G102200
Os01g0160100,TraesCS3B02G120000
Os01g0160100,TraesCS3A02G102100
Os01g0160100,TraesCS3D02G104300
Os01g0160800,TraesCS5B02G488400
Os01g0160800,TraesCS5A02G475300
Os01g0160800,TraesCSU02G183200
Os01g0160800,TraesCS5B02G488300
Os01g0160800,TraesCSU02G183400
Os01g0160800,TraesCS5B02G488700
Os01g0160800,TraesCS5A02G475400
Os01g0160800,TraesCS5D02G487700
Os01g0160800,TraesCS5B02G488600
Os01g0160800,TraesCS5A02G475500
Os01g0160800,TraesCS5D02G487600
Os01g0160800,TraesCS5A02G474900
Os01g0160800,TraesCS5B02G488800
Os01g0160800,TraesCS5B02G488500
Os01g0161300,TraesCS3D02G101900
Os01g0161300,TraesCS3D02G101600
Os01g0161300,TraesCS3D02G101800
Os01g0161300,TraesCS3B02G118000
Os01g0162200,TraesCS3A02G038600
Os01g0162200,TraesCS3D02G040100
Os01g0162200,TraesCS3D02G101700
Os01g0162200,TraesCS3B02G117900
Os01g0162300,TraesCS3B02G117800
Os01g0162300,TraesCS3B02G118100
Os01g0164400,TraesCS3B02G117300
Os01g0164400,TraesCS3A02G100300
Os01g0164400,TraesCS3D02G101100
Os01g0164600,TraesCS3A02G100000
Os01g0164600,TraesCS3D02G100600
Os01g0164600,TraesCS3B02G116700
Os01g0164800,TraesCS3B02G115500
Os01g0164800,TraesCS3A02G099300
Os01g0164800,TraesCS3D02G099600
Os01g0164900,TraesCS3D02G089500
Os01g0164900,TraesCS3B02G104500
Os01g0164900,TraesCS3A02G089200
Os01g0165000,TraesCS3D02G099500
Os01g0165000,TraesCS3B02G115400
Os01g0165000,TraesCS3A02G099200
Os01g0166100,TraesCS3B02G113500
Os01g0166100,TraesCS3D02G098400
Os01g0166100,TraesCS3A02G097800
Os01g0166400,TraesCS3B02G113200
Os01g0166400,TraesCS3D02G098000
Os01g0166400,TraesCS3A02G097500
Os01g0166500,TraesCS3D02G097900
Os01g0166500,TraesCS3A02G097400
Os01g0166500,TraesCS3B02G113100
Os01g0166700,TraesCS3D02G097800
Os01g0166700,TraesCS3A02G097300
Os01g0166700,TraesCS3B02G113000
Os01g0166800,TraesCS3D02G097700
Os01g0166800,TraesCS3A02G097200
Os01g0166800,TraesCS3B02G112900
Os01g0167400,TraesCS5B02G488400
Os01g0167400,TraesCS5A02G475300
Os01g0167400,TraesCSU02G183200
Os01g0167400,TraesCS5B02G488300
Os01g0167400,TraesCSU02G183400
Os01g0167400,TraesCS5B02G488700
Os01g0167400,TraesCS5A02G475400
Os01g0167400,TraesCS5D02G487700
Os01g0167400,TraesCS5B02G488600
Os01g0167400,TraesCS5A02G475500
Os01g0167400,TraesCS5D02G487600
Os01g0167400,TraesCS5A02G474900
Os01g0167400,TraesCS5B02G488800
Os01g0167400,TraesCS5B02G488500
Os01g0167500,TraesCS3D02G097600
Os01g0167500,TraesCS3A02G097100
Os01g0167500,TraesCS3B02G112800
Os01g0167700,TraesCS3A02G096800
Os01g0167700,TraesCS3D02G097400
Os01g0167700,TraesCS3B02G112600
Os01g0167800,TraesCS3D02G097200
Os01g0167800,TraesCS3B02G112400
Os01g0167800,TraesCS3A02G096600
Os01g0168400,TraesCS3A02G095400
Os01g0168400,TraesCS3D02G095600
Os01g0168400,TraesCS3B02G111000
Os01g0168600,TraesCS3D02G095400
Os01g0168600,TraesCS3B02G110800
Os01g0168600,TraesCS3A02G095200
Os01g0168800,TraesCS3A02G095100
Os01g0168800,TraesCS3B02G110600
Os01g0168800,TraesCS3D02G095300
Os01g0169800,TraesCS1A02G233800
Os01g0169800,TraesCS1B02G249600
Os01g0169800,TraesCS3A02G093000
Os01g0169800,TraesCS1D02G238100
Os01g0169800,TraesCS3B02G108200
Os01g0169800,TraesCS3D02G093300
Os01g0170300,TraesCS3B02G107600
Os01g0170300,TraesCS3D02G092600
Os01g0170300,TraesCS3A02G092300
Os01g0170500,TraesCS3D02G092800
Os01g0170500,TraesCS3A02G092700
Os01g0170500,TraesCS3B02G107900
Os01g0170600,TraesCS3D02G092000
Os01g0170600,TraesCS3A02G092100
Os01g0171000,TraesCS3A02G091100
Os01g0171000,TraesCS3B02G106100
Os01g0171000,TraesCS3D02G091000
Os01g0171800,TraesCS3D02G090200
Os01g0171800,TraesCS3B02G105600
Os01g0171800,TraesCS3A02G090100
Os01g0172100,TraesCS3A02G130300
Os01g0172100,TraesCS3D02G131200
Os01g0172100,TraesCS3B02G149400
Os01g0172300,TraesCS3A02G130100
Os01g0172300,TraesCS3D02G131000
Os01g0172300,TraesCS3B02G149200
Os01g0172400,TraesCS3A02G130000
Os01g0172400,TraesCS3D02G130900
Os01g0172400,TraesCS3B02G149100
Os01g0172600,TraesCS3D02G130800
Os01g0172600,TraesCS3B02G149000
Os01g0172600,TraesCS3A02G129900
Os01g0172800,TraesCS3B02G148700
Os01g0172800,TraesCS3D02G130500
Os01g0172800,TraesCS3A02G129600
Os01g0173000,TraesCS3B02G148400
Os01g0173000,TraesCS3D02G130200
Os01g0173000,TraesCS3A02G129300
Os01g0173600,TraesCS3A02G129100
Os01g0173600,TraesCS3B02G148200
Os01g0173600,TraesCS3D02G130000
Os01g0173900,TraesCS3A02G129000
Os01g0173900,TraesCS3B02G395000
Os01g0173900,TraesCS3B02G148100
Os01g0173900,TraesCS4D02G253300
Os01g0173900,TraesCS3D02G356300
Os01g0173900,TraesCS4A02G051100
Os01g0173900,TraesCS4B02G253200
Os01g0173900,TraesCS3D02G129900
Os01g0173900,TraesCS3A02G362500
Os01g0174000,TraesCS3A02G128900
Os01g0174100,TraesCS3B02G148000
Os01g0174300,TraesCS3B02G147600
Os01g0174300,TraesCS3A02G128600
Os01g0174300,TraesCS3D02G129500
Os01g0175000,TraesCS3D02G128800
Os01g0175000,TraesCS3B02G147000
Os01g0175000,TraesCS3A02G127800
Os01g0175100,TraesCS3D02G128300
Os01g0175100,TraesCS3A02G127100
Os01g0175100,TraesCS3D02G128000
Os01g0175100,TraesCS3B02G146300
Os01g0175100,TraesCS3B02G146800
Os01g0175100,TraesCS3A02G127500
Os01g0176000,TraesCS3A02G125400
Os01g0176000,TraesCS3D02G126400
Os01g0176000,TraesCS3B02G144800
Os01g0176000,TraesCS3D02G126300
Os01g0176000,TraesCS3B02G144300
Os01g0176000,TraesCS3B02G143100
Os01g0176000,TraesCS3B02G143300
Os01g0176000,TraesCS3D02G125800
Os01g0176000,TraesCS3A02G125600
Os01g0176000,TraesCS3D02G126500
Os01g0176000,TraesCS3A02G124800
Os01g0176000,TraesCS3B02G144400
Os01g0176000,TraesCS3D02G126200
Os01g0176000,TraesCS3B02G144500
Os01g0176000,TraesCS3B02G143000
Os01g0176000,TraesCS3A02G124700
Os01g0176000,TraesCS3D02G126000
Os01g0176000,TraesCS3B02G144900
Os01g0176000,TraesCS3A02G125100
Os01g0176000,TraesCS3A02G125200
Os01g0176100,TraesCS3A02G125400
Os01g0176100,TraesCS3D02G126400
Os01g0176100,TraesCS3B02G144800
Os01g0176100,TraesCS3D02G126300
Os01g0176100,TraesCS3B02G144300
Os01g0176100,TraesCS3B02G143100
Os01g0176100,TraesCS3B02G143300
Os01g0176100,TraesCS3D02G125800
Os01g0176100,TraesCS3A02G125600
Os01g0176100,TraesCS3D02G126500
Os01g0176100,TraesCS3A02G124800
Os01g0176100,TraesCS3B02G144400
Os01g0176100,TraesCS3D02G126200
Os01g0176100,TraesCS3B02G144500
Os01g0176100,TraesCS3B02G143000
Os01g0176100,TraesCS3A02G124700
Os01g0176100,TraesCS3D02G126000
Os01g0176100,TraesCS3B02G144900
Os01g0176100,TraesCS3A02G125100
Os01g0176100,TraesCS3A02G125200
Os01g0176200,TraesCS3A02G125400
Os01g0176200,TraesCS3D02G126400
Os01g0176200,TraesCS3B02G144800
Os01g0176200,TraesCS3D02G126300
Os01g0176200,TraesCS3B02G144300
Os01g0176200,TraesCS3B02G143100
Os01g0176200,TraesCS3B02G143300
Os01g0176200,TraesCS3D02G125800
Os01g0176200,TraesCS3A02G125600
Os01g0176200,TraesCS3D02G126500
Os01g0176200,TraesCS3A02G124800
Os01g0176200,TraesCS3B02G144400
Os01g0176200,TraesCS3D02G126200
Os01g0176200,TraesCS3B02G144500
Os01g0176200,TraesCS3B02G143000
Os01g0176200,TraesCS3A02G124700
Os01g0176200,TraesCS3D02G126000
Os01g0176200,TraesCS3B02G144900
Os01g0176200,TraesCS3A02G125100
Os01g0176200,TraesCS3A02G125200
Os01g0176300,TraesCS3D02G125900
Os01g0176300,TraesCS3A02G124400
Os01g0176300,TraesCS3A02G124300
Os01g0176300,TraesCS3B02G143700
Os01g0176300,TraesCS3D02G125700
Os01g0176400,TraesCS3D02G125500
Os01g0176400,TraesCS3B02G143900
Os01g0176400,TraesCS3A02G123900
Os01g0176500,TraesCS3D02G125400
Os01g0176500,TraesCS3B02G144000
Os01g0176500,TraesCS3A02G123800
Os01g0176800,TraesCS3B02G144200
Os01g0176800,TraesCS3D02G125200
Os01g0176800,TraesCS3A02G123600
Os01g0177100,TraesCS3A02G123100
Os01g0177100,TraesCS3B02G142300
Os01g0177100,TraesCS3D02G124800
Os01g0177900,TraesCS3B02G141700
Os01g0177900,TraesCS3D02G124400
Os01g0177900,TraesCS3A02G122500
Os01g0178000,TraesCS3B02G141600
Os01g0178000,TraesCS3D02G124300
Os01g0178000,TraesCS3A02G122400
Os01g0178100,TraesCS3B02G141000
Os01g0178100,TraesCS3D02G123700
Os01g0178100,TraesCS3A02G121600
Os01g0178200,TraesCS3B02G140900
Os01g0178200,TraesCS3D02G123600
Os01g0178200,TraesCS3A02G121500
Os01g0178400,TraesCS3B02G140800
Os01g0178400,TraesCS3A02G121400
Os01g0178400,TraesCS3D02G123500
Os01g0178500,TraesCS3A02G121300
Os01g0178500,TraesCS3B02G140700
Os01g0178500,TraesCS3D02G123400
Os01g0178700,TraesCS3A02G120100
Os01g0178700,TraesCS3D02G122200
Os01g0178700,TraesCS3B02G139600
Os01g0179000,TraesCS3B02G139000
Os01g0179000,TraesCS3D02G121600
Os01g0179000,TraesCS3B02G139100
Os01g0179000,TraesCS3A02G119800
Os01g0179000,TraesCS3A02G119500
Os01g0179000,TraesCS3B02G138900
Os01g0179000,TraesCS3A02G119700
Os01g0179000,TraesCS3D02G121700
Os01g0179000,TraesCS3D02G121800
Os01g0179300,TraesCS3A02G119000
Os01g0179300,TraesCS3D02G120900
Os01g0179300,TraesCS3B02G138000
Os01g0179400,TraesCS3D02G120800
Os01g0179400,TraesCS3A02G118900
Os01g0179400,TraesCS3B02G137900
Os01g0179500,TraesCS3A02G118700
Os01g0179500,TraesCS3D02G120600
Os01g0179500,TraesCS3B02G137800
Os01g0179600,TraesCS3D02G120400
Os01g0179600,TraesCS6B02G010300
Os01g0179600,TraesCS3A02G118300
Os01g0179600,TraesCS6D02G007500
Os01g0179600,TraesCS3A02G118500
Os01g0179600,TraesCS3B02G137400
Os01g0179600,TraesCS3D02G120200
Os01g0179600,TraesCS3B02G137600
Os01g0179800,TraesCS3D02G120000
Os01g0179800,TraesCS3B02G137300
Os01g0179800,TraesCS3A02G118200
Os01g0180000,TraesCS3D02G119800
Os01g0180000,TraesCS1A02G119600
Os01g0180300,TraesCS3A02G117800
Os01g0180300,TraesCS3D02G119600
Os01g0180300,TraesCS3B02G137100
Os01g0180400,TraesCS3D02G119500
Os01g0180400,TraesCS3A02G117700
Os01g0180400,TraesCS3B02G137000
Os01g0180600,TraesCS3D02G119400
Os01g0180600,TraesCS3A02G117500
Os01g0180600,TraesCS3B02G136600
Os01g0180700,TraesCS3D02G119300
Os01g0180700,TraesCS3B02G136500
Os01g0180700,TraesCS3A02G117400
Os01g0182200,TraesCS4D02G132200
Os01g0182200,TraesCS4B02G137500
Os01g0182200,TraesCS4A02G180200
Os01g0182400,TraesCS3B02G135900
Os01g0182400,TraesCS7D02G016600
Os01g0182400,TraesCS7A02G020300
Os01g0182400,TraesCS4A02G472300
Os01g0182400,TraesCS3A02G116900
Os01g0182400,TraesCS3D02G118700
Os01g0182500,TraesCS3A02G116700
Os01g0182500,TraesCS3B02G135700
Os01g0182500,TraesCS3D02G118500
Os01g0182832,TraesCS3A02G116000
Os01g0182832,TraesCS3B02G135100
Os01g0182832,TraesCS3D02G117900
Os01g0183000,TraesCS3A02G115900
Os01g0183000,TraesCS3B02G135000
Os01g0183000,TraesCS3D02G117800
Os01g0183100,TraesCS4B02G070900
Os01g0183100,TraesCS4D02G069800
Os01g0183100,TraesCS4A02G244000
Os01g0183100,TraesCS1B02G399700
Os01g0183100,TraesCS1D02G385600
Os01g0183300,TraesCS3B02G134300
Os01g0183300,TraesCS3B02G134900
Os01g0183300,TraesCS3D02G117300
Os01g0183300,TraesCS3A02G114900
Os01g0183600,TraesCS3B02G133600
Os01g0183600,TraesCS3B02G133700
Os01g0183600,TraesCS3D02G116600
Os01g0183600,TraesCS3D02G116500
Os01g0183600,TraesCS4A02G008800
Os01g0183600,TraesCS7D02G055300
Os01g0183600,TraesCS3A02G114000
Os01g0183600,TraesCS7D02G055200
Os01g0183600,TraesCS3A02G114100
Os01g0183800,TraesCS3D02G115900
Os01g0183800,TraesCS3B02G133000
Os01g0183800,TraesCS3A02G113600
Os01g0183850,TraesCS3B02G132900
Os01g0183850,TraesCS3D02G115600
Os01g0183850,TraesCS3A02G113400
Os01g0183850,TraesCS3A02G113500
Os01g0183850,TraesCS3D02G115800
Os01g0183850,TraesCS3B02G132700
Os01g0183850,TraesCS3B02G132600
Os01g0184000,TraesCS3B02G130200
Os01g0184000,TraesCS3D02G115500
Os01g0184000,TraesCS3A02G113200
Os01g0184500,TraesCS3B02G131400
Os01g0184500,TraesCS3A02G112800
Os01g0184700,TraesCS3B02G131800
Os01g0184700,TraesCS3A02G112200
Os01g0184700,TraesCS3D02G114200
Os01g0184800,TraesCS2D02G127800
Os01g0184800,TraesCS3A02G112100
Os01g0184800,TraesCS3D02G114100
Os01g0184800,TraesCS3B02G131900
Os01g0184800,TraesCS2A02G124900
Os01g0184800,TraesCS2B02G147400
Os01g0184900,TraesCS3D02G114000
Os01g0184900,TraesCS3A02G111900
Os01g0184900,TraesCS3A02G112000
Os01g0184900,TraesCS3B02G132000
Os01g0185300,TraesCS3B02G132400
Os01g0185300,TraesCS3A02G111400
Os01g0185300,TraesCS3D02G113600
Os01g0185400,TraesCS3B02G130100
Os01g0185400,TraesCS3A02G111300
Os01g0185400,TraesCS3D02G113400
Os01g0185900,TraesCS3B02G130000
Os01g0185900,TraesCS3D02G113300
Os01g0186000,TraesCS3D02G113200
Os01g0186000,TraesCS3B02G129900
Os01g0186000,TraesCS3A02G111200
Os01g0186200,TraesCS3A02G111100
Os01g0186200,TraesCS3B02G129800
Os01g0186200,TraesCS3D02G113100
Os01g0186700,TraesCS3D02G112400
Os01g0186700,TraesCS3A02G110400
Os01g0186700,TraesCS3B02G129500
Os01g0187500,TraesCS3D02G111400
Os01g0187600,TraesCS3A02G109500
Os01g0187600,TraesCS3D02G111300
Os01g0187600,TraesCS3B02G128700
Os01g0187900,TraesCS3D02G111100
Os01g0187900,TraesCS3A02G109300
Os01g0187900,TraesCS3B02G128500
Os01g0188100,TraesCS3B02G128400
Os01g0188100,TraesCS3D02G111000
Os01g0188100,TraesCS3A02G109200
Os01g0188400,TraesCS3B02G128000
Os01g0188400,TraesCS3A02G108900
Os01g0188400,TraesCS3D02G110700
Os01g0190000,TraesCS3A02G108700
Os01g0190000,TraesCS3B02G127700
Os01g0190000,TraesCS3D02G110500
Os01g0190300,TraesCS3A02G108400
Os01g0190300,TraesCS3D02G110200
Os01g0190300,TraesCS3B02G127400
Os01g0190400,TraesCS3D02G110300
Os01g0190400,TraesCS3B02G127500
Os01g0190400,TraesCS3A02G108500
Os01g0190500,TraesCS3D02G109900
Os01g0190500,TraesCS3B02G127100
Os01g0190500,TraesCS3A02G108100
Os01g0191100,TraesCS2A02G294000
Os01g0191100,TraesCS2D02G291600
Os01g0191100,TraesCS2B02G310300
Os01g0191300,TraesCS3D02G109400
Os01g0191300,TraesCS3A02G107400
Os01g0191300,TraesCS3B02G126200
Os01g0191500,TraesCS3A02G107500
Os01g0191500,TraesCS3B02G126300
Os01g0191500,TraesCS3D02G109500
Os01g0191800,TraesCS3D02G109700
Os01g0191800,TraesCS3B02G126500
Os01g0191800,TraesCS3A02G107900
Os01g0191900,TraesCS3A02G108000
Os01g0191900,TraesCS3D02G109800
Os01g0191900,TraesCS3B02G126800
Os01g0192000,TraesCS3B02G125600
Os01g0192000,TraesCS3A02G107200
Os01g0192000,TraesCS3D02G109300
Os01g0192300,TraesCS3B02G125500
Os01g0192300,TraesCS3D02G109100
Os01g0192300,TraesCS3A02G107000
Os01g0192900,TraesCS3A02G106600
Os01g0192900,TraesCS3B02G125200
Os01g0192900,TraesCS3D02G108700
Os01g0193600,TraesCS3D02G108100
Os01g0193600,TraesCS3B02G124400
Os01g0193600,TraesCS3A02G105900
Os01g0193900,TraesCS3D02G108000
Os01g0193900,TraesCS3A02G105800
Os01g0193900,TraesCS3B02G124300
Os01g0194000,TraesCS3D02G107900
Os01g0194000,TraesCS3B02G124200
Os01g0194000,TraesCS3A02G105700
Os01g0194200,TraesCS3D02G107700
Os01g0194200,TraesCS3A02G105600
Os01g0194200,TraesCS3B02G124000
Os01g0194300,TraesCS3A02G105400
Os01g0194300,TraesCS4A02G470500
Os01g0194300,TraesCS7D02G019000
Os01g0194300,TraesCS3B02G123800
Os01g0194300,TraesCS3D02G107500
Os01g0194600,TraesCS3B02G123700
Os01g0194600,TraesCS3A02G105300
Os01g0194600,TraesCS3D02G107400
Os01g0195000,TraesCS3B02G123600
Os01g0195000,TraesCS3A02G105100
Os01g0195000,TraesCS3D02G107300
Os01g0195200,TraesCS3D02G107000
Os01g0195200,TraesCS3A02G104800
Os01g0195200,TraesCS3B02G123300
Os01g0195400,TraesCS3A02G104600
Os01g0195400,TraesCS3B02G123100
Os01g0195400,TraesCS3D02G106800
Os01g0196300,TraesCS3A02G104400
Os01g0196300,TraesCS3B02G122800
Os01g0196300,TraesCS3B02G122900
Os01g0196300,TraesCS3D02G106600
Os01g0196600,TraesCS3A02G103900
Os01g0197100,TraesCS3B02G121200
Os01g0197100,TraesCS3A02G103800
Os01g0197100,TraesCS3D02G106100
Os01g0197400,TraesCS3D02G144000
Os01g0197400,TraesCS3B02G161500
Os01g0197700,TraesCS3B02G161100
Os01g0197700,TraesCS3D02G143300
Os01g0197700,TraesCS3A02G311100
Os01g0197700,TraesCS3D02G143600
Os01g0197700,TraesCS3B02G161000
Os01g0197700,TraesCS3D02G143500
Os01g0197700,TraesCS3A02G311000
Os01g0197700,TraesCS3D02G143200
Os01g0197900,TraesCS3B02G160900
Os01g0198000,TraesCS3B02G160900
Os01g0198500,TraesCS3A02G311800
Os01g0198500,TraesCS3D02G142600
Os01g0198500,TraesCS3B02G160500
Os01g0198900,TraesCS3B02G160300
Os01g0198900,TraesCS3A02G311900
Os01g0198900,TraesCS3D02G142500
Os01g0199400,TraesCS3A02G312100
Os01g0199400,TraesCS3B02G222200
Os01g0199400,TraesCS3B02G160100
Os01g0199400,TraesCS3D02G142300
Os01g0199900,TraesCS3D02G142100
Os01g0199900,TraesCS3B02G159900
Os01g0199900,TraesCS3A02G312300
Os01g0200000,TraesCS1D02G221700
Os01g0200000,TraesCS1B02G233500
Os01g0200000,TraesCS1A02G220200
Os01g0200400,TraesCS3A02G312900
Os01g0200400,TraesCS3B02G159000
Os01g0200400,TraesCS3D02G141400
Os01g0200500,TraesCS3D02G141300
Os01g0200500,TraesCS3A02G313000
Os01g0200500,TraesCS3B02G158900
Os01g0200700,TraesCS3D02G141100
Os01g0200700,TraesCS3A02G313200
Os01g0200700,TraesCS3B02G158700
Os01g0201100,TraesCS3B02G158500
Os01g0201100,TraesCS3D02G140900
Os01g0201100,TraesCS3A02G313400
Os01g0201100,TraesCS4B02G061200
Os01g0201200,TraesCS3B02G158300
Os01g0201200,TraesCS3D02G140700
Os01g0201200,TraesCS3A02G313600
Os01g0201250,TraesCS3D02G140600
Os01g0201250,TraesCS3B02G158200
Os01g0201250,TraesCS3A02G313700
Os01g0201900,TraesCS3A02G314600
Os01g0201900,TraesCS3B02G157400
Os01g0201900,TraesCS3A02G139600
Os01g0201900,TraesCS3A02G139500
Os01g0201900,TraesCS3A02G314400
Os01g0201900,TraesCS3D02G139900
Os01g0201900,TraesCS3B02G157100
Os01g0201900,TraesCS3D02G140100
Os01g0201900,TraesCS3B02G157000
Os01g0201900,TraesCS3D02G139800
Os01g0201900,TraesCS3A02G314700
Os01g0201900,TraesCS3A02G314500
Os01g0201900,TraesCS3D02G140000
Os01g0203000,TraesCS3D02G139300
Os01g0203000,TraesCS3A02G139000
Os01g0203000,TraesCS3B02G156600
Os01g0203800,TraesCS3B02G155600
Os01g0203800,TraesCS3A02G138000
Os01g0203800,TraesCS3D02G138800
Os01g0204000,TraesCS3A02G138100
Os01g0204000,TraesCS3B02G155700
Os01g0205200,TraesCS3B02G154900
Os01g0205200,TraesCS3A02G137000
Os01g0205200,TraesCS3D02G137800
Os01g0205300,TraesCS3B02G154800
Os01g0205300,TraesCS3A02G136900
Os01g0205300,TraesCS3D02G137700
Os01g0205500,TraesCS1A02G125100
Os01g0205500,TraesCS3B02G154600
Os01g0205500,TraesCS1B02G144300
Os01g0205500,TraesCS3D02G137600
Os01g0205500,TraesCS1D02G128800
Os01g0205500,TraesCS3A02G136800
Os01g0205600,TraesCS3B02G154500
Os01g0205600,TraesCS3A02G136700
Os01g0205600,TraesCS3D02G137500
Os01g0205600,TraesCS3B02G154300
Os01g0205600,TraesCS3A02G136600
Os01g0205600,TraesCS3D02G137300
Os01g0205900,TraesCS3B02G154200
Os01g0205900,TraesCS3A02G136300
Os01g0205900,TraesCS3D02G137100
Os01g0206300,TraesCS3A02G135700
Os01g0206300,TraesCS3B02G153800
Os01g0206300,TraesCS3D02G136700
Os01g0207200,TraesCS3A02G134900
Os01g0207200,TraesCS3D02G150900
Os01g0207200,TraesCS3B02G168700
Os01g0207400,TraesCS3A02G134600
Os01g0207400,TraesCS3D02G150800
Os01g0207400,TraesCS3B02G168300
Os01g0208400,TraesCS3D02G150700
Os01g0208400,TraesCS3A02G134500
Os01g0208400,TraesCS3B02G168200
Os01g0208600,TraesCS3A02G134300
Os01g0208600,TraesCS3B02G168100
Os01g0208600,TraesCS3D02G150600
Os01g0209000,TraesCS3A02G134100
